start;end;shorthand;extended;majmin;majmin_inv
1.000;1.999;"C:min";"C:(b3,5)";"C:min";"C:min"
2.000;2.999;"C:7";"C:(3,5,b7)";"C:maj";"C:maj"
3.000;3.999;"F:maj/C";"F:(3,5)/C";"F:maj";"F:maj/C"
4.000;4.999;"F:min/C";"F:(b3,5)/C";"F:min";"F:min/C"
5.000;5.750;"C:maj";"C:(3,5)";"C:maj";"C:maj"
5.750;5.999;"C:min";"C:(b3,5)";"C:min";"C:min"
6.000;6.999;"G:maj";"G:(3,5)";"G:maj";"G:maj"
7.000;7.750;"C:min";"C:(b3,5)";"C:min";"C:min"
7.750;8.375;"C:7";"C:(3,5,b7)";"C:maj";"C:maj"
8.375;8.999;"F:min/C";"F:(b3,5)/C";"F:min";"F:min/C"
9.000;9.999;"G:7/C";"G:(3,5,b7)/C";"G:maj";"G:maj/C"
10.000;10.999;"C:min";"C:(b3,5)";"C:min";"C:min"
11.000;11.999;"F:min/C";"F:(b3,5)/C";"F:min";"F:min/C"
12.000;12.999;"C:min";"C:(b3,5)";"C:min";"C:min"
13.000;13.750;"Eb:maj/Bb";"Eb:(3,5)/Bb";"Eb:maj";"Eb:maj/Bb"
13.750;13.999;"F:min/Ab";"F:(b3,5)/Ab";"F:min";"F:min/Ab"
14.000;14.750;"Eb:maj/G";"Eb:(3,5)/G";"Eb:maj";"Eb:maj/G"
14.750;14.999;"Bb:7";"Bb:(3,5,b7)";"Bb:maj";"Bb:maj"
15.000;15.999;"Eb:maj";"Eb:(3,5)";"Eb:maj";"Eb:maj"
16.000;16.999;"C:min";"C:(b3,5)";"C:min";"C:min"
17.000;17.999;"C:7/Bb";"C:(3,5,b7)/Bb";"C:maj";"C:maj/Bb"
18.000;18.999;"F:maj/A";"F:(3,5)/A";"F:maj";"F:maj/A"
19.000;19.999;"Bb:(3,5,b7,b9)/Ab";"Bb:(3,5,b7,b9)/Ab";"Bb:maj";"Bb:maj/Ab"
20.000;20.999;"Eb:maj/G";"Eb:(3,5)/G";"Eb:maj";"Eb:maj/G"
21.000;23.750;"G:(3,5,b7,b9)/F";"G:(3,5,b7,b9)/F";"G:maj";"G:maj/F"
23.750;23.999;"Ab:(3,5,#6)";"Ab:(3,5,#6)";"Ab:maj";"Ab:maj"
24.000;24.750;"C:min/G";"C:(b3,5)/G";"C:min";"C:min/G"
24.750;24.999;"G:7";"G:(3,5,b7)";"G:maj";"G:maj"
25.000;29.999;"Ab:(3,5,#6)";"Ab:(3,5,#6)";"Ab:maj";"Ab:maj"
30.000;30.750;"C:min/G";"C:(b3,5)/G";"C:min";"C:min/G"
30.750;30.999;"G:7";"G:(3,5,b7)";"G:maj";"G:maj"
31.000;32.500;"C:min";"C:(b3,5)";"C:min";"C:min"
32.500;32.999;"C:7";"C:(3,5,b7)";"C:maj";"C:maj"
33.000;33.999;"F:maj";"F:(3,5)";"F:maj";"F:maj"
34.000;34.999;"F:min";"F:(b3,5)";"F:min";"F:min"
35.000;35.750;"C:maj";"C:(3,5)";"C:maj";"C:maj"
35.750;35.999;"C:min/C";"C:(b3,5)/C";"C:min";"C:min/C"
36.000;36.999;"G:maj";"G:(3,5)";"G:maj";"G:maj"
37.000;37.750;"C:min";"C:(b3,5)";"C:min";"C:min"
37.750;37.999;"C:7";"C:(3,5,b7)";"C:maj";"C:maj"
38.000;38.999;"F:min";"F:(b3,5)";"F:min";"F:min"
39.000;39.999;"G:7";"G:(3,5,b7)";"G:maj";"G:maj"
40.000;40.999;"C:min";"C:(b3,5)";"C:min";"C:min"
41.000;41.999;"F:min/C";"F:(b3,5)/C";"F:min";"F:min/C"
42.000;42.999;"C:min";"C:(b3,5)";"C:min";"C:min"
43.000;43.750;"Eb:maj/Bb";"Eb:(3,5)/Bb";"Eb:maj";"Eb:maj/Bb"
43.750;43.999;"F:min/Ab";"F:(b3,5)/Ab";"F:min";"F:min/Ab"
44.000;44.750;"Eb:maj/G";"Eb:(3,5)/G";"Eb:maj";"Eb:maj/G"
44.750;44.999;"Bb:7";"Bb:(3,5,b7)";"Bb:maj";"Bb:maj"
45.000;45.999;"Eb:maj";"Eb:(3,5)";"Eb:maj";"Eb:maj"
46.000;46.999;"C:min";"C:(b3,5)";"C:min";"C:min"
47.000;47.999;"C:7/Bb";"C:(3,5,b7)/Bb";"C:maj";"C:maj/Bb"
48.000;48.999;"F:maj/A";"F:(3,5)/A";"F:maj";"F:maj/A"
49.000;49.999;"Bb:(3,5,b7,b9)/Ab";"Bb:(3,5,b7,b9)/Ab";"Bb:maj";"Bb:maj/Ab"
50.000;50.999;"Eb:maj/G";"Eb:(3,5)/G";"Eb:maj";"Eb:maj/G"
51.000;53.750;"G:(3,5,b7,b9)/F";"G:(3,5,b7,b9)/F";"G:maj";"G:maj/F"
53.750;53.999;"Ab:(3,5,#6)";"Ab:(3,5,#6)";"Ab:maj";"Ab:maj"
54.000;54.750;"C:min/G";"C:(b3,5)/G";"C:min";"C:min/G"
