start;end;shorthand;extended;majmin;majmin_inv
0.833;1.250;"A:maj";"A:(3,5)";"A:maj";"A:maj"
1.250;1.833;"E:maj";"E:(3,5)";"E:maj";"E:maj"
1.833;1.999;"A:7";"A:(3,5,b7)";"A:maj";"A:maj"
2.000;2.250;"D:maj";"D:(3,5)";"D:maj";"D:maj"
2.250;2.999;"A:maj";"A:(3,5)";"A:maj";"A:maj"
3.000;3.333;"E:7";"E:(3,5,b7)";"E:maj";"E:maj"
3.333;3.999;"A:maj";"A:(3,5)";"A:maj";"A:maj"
4.000;4.333;"E:7";"E:(3,5,b7)";"E:maj";"E:maj"
4.333;4.999;"A:maj";"A:(3,5)";"A:maj";"A:maj"
5.000;5.250;"A:maj";"A:(3,5)";"A:maj";"A:maj"
5.250;5.833;"E:maj";"E:(3,5)";"E:maj";"E:maj"
5.833;5.999;"A:7";"A:(3,5,b7)";"A:maj";"A:maj"
6.000;6.250;"D:maj";"D:(3,5)";"D:maj";"D:maj"
6.250;6.999;"A:maj";"A:(3,5)";"A:maj";"A:maj"
7.000;7.333;"E:7";"E:(3,5,b7)";"E:maj";"E:maj"
7.333;7.999;"A:maj";"A:(3,5)";"A:maj";"A:maj"
8.000;8.333;"E:7";"E:(3,5,b7)";"E:maj";"E:maj"
8.333;8.999;"A:maj";"A:(3,5)";"A:maj";"A:maj"
9.000;9.333;"E:7";"E:(3,5,b7)";"E:maj";"E:maj"
9.333;9.833;"A:maj";"A:(3,5)";"A:maj";"A:maj"
9.833;10.250;"F#:min";"F#:(b3,5)";"F#:min";"F#:min"
10.250;10.833;"B:min/D";"B:(b3,5)/D";"B:min";"B:min/D"
10.833;10.999;"F#:maj/C#";"F#:(3,5)/C#";"F#:maj";"F#:maj/C#"
11.000;11.250;"B:min";"B:(b3,5)";"B:min";"B:min"
11.250;11.999;"F#:min";"F#:(b3,5)";"F#:min";"F#:min"
12.000;12.333;"C#:7";"C#:(3,5,b7)";"C#:maj";"C#:maj"
12.333;12.999;"F#:min";"F#:(b3,5)";"F#:min";"F#:min"
13.000;13.333;"E:7";"E:(3,5,b7)";"E:maj";"E:maj"
13.333;13.999;"A:maj";"A:(3,5)";"A:maj";"A:maj"
14.000;14.250;"C#:maj/E#";"C#:(3,5)/E#";"C#:maj";"C#:maj/E#"
14.250;14.833;"E:7";"E:(3,5,b7)";"E:maj";"E:maj"
14.833;14.999;"A:maj";"A:(3,5)";"A:maj";"A:maj"
15.000;15.333;"E:7";"E:(3,5,b7)";"E:maj";"E:maj"
15.333;15.999;"A:maj";"A:(3,5)";"A:maj";"A:maj"
16.000;16.999;"A:min";"A:(b3,5)";"A:min";"A:min"
17.000;17.999;"E:7";"E:(3,5,b7)";"E:maj";"E:maj"
18.000;18.999;"A:min";"A:(b3,5)";"A:min";"A:min"
19.000;19.333;"E:maj";"E:(3,5)";"E:maj";"E:maj"
19.333;19.500;"E:min";"E:(b3,5)";"E:min";"E:min"
19.500;19.666;"G:7/D";"G:(3,5,b7)/D";"G:maj";"G:maj/D"
19.666;19.999;"C:maj";"C:(3,5)";"C:maj";"C:maj"
20.000;20.250;"C:maj";"C:(3,5)";"C:maj";"C:maj"
20.250;20.833;"G:maj";"G:(3,5)";"G:maj";"G:maj"
20.833;20.999;"C:7";"C:(3,5,b7)";"C:maj";"C:maj"
21.000;21.250;"F:maj";"F:(3,5)";"F:maj";"F:maj"
21.250;21.999;"C:maj";"C:(3,5)";"C:maj";"C:maj"
22.000;22.333;"E:7/G#";"E:(3,5,b7)/G#";"E:maj";"E:maj/G#"
22.333;22.999;"A:min";"A:(b3,5)";"A:min";"A:min"
23.000;23.333;"E:7";"E:(3,5,b7)";"E:maj";"E:maj"
23.333;23.999;"F:maj";"F:(3,5)";"F:maj";"F:maj"
24.000;24.333;"E:7";"E:(3,5,b7)";"E:maj";"E:maj"
24.333;24.999;"F:maj";"F:(3,5)";"F:maj";"F:maj"
25.000;25.833;"E:maj";"E:(3,5)";"E:maj";"E:maj"
25.833;26.250;"A:maj";"A:(3,5)";"A:maj";"A:maj"
26.250;26.833;"E:maj";"E:(3,5)";"E:maj";"E:maj"
26.833;26.999;"A:7";"A:(3,5,b7)";"A:maj";"A:maj"
27.000;27.250;"D:maj";"D:(3,5)";"D:maj";"D:maj"
27.250;27.999;"A:maj";"A:(3,5)";"A:maj";"A:maj"
28.000;28.333;"C#:7";"C#:(3,5,b7)";"C#:maj";"C#:maj"
28.333;28.999;"F#:min";"F#:(b3,5)";"F#:min";"F#:min"
29.000;29.333;"E:7";"E:(3,5,b7)";"E:maj";"E:maj"
29.333;29.999;"A:maj";"A:(3,5)";"A:maj";"A:maj"
30.000;30.250;"C#:maj/E#";"C#:(3,5)/E#";"C#:maj";"C#:maj/E#"
30.250;30.833;"E:7";"E:(3,5,b7)";"E:maj";"E:maj"
30.833;30.999;"A:maj";"A:(3,5)";"A:maj";"A:maj"
31.000;31.333;"E:7";"E:(3,5,b7)";"E:maj";"E:maj"
31.333;31.999;"A:maj";"A:(3,5)";"A:maj";"A:maj"
32.000;32.333;"E:7";"E:(3,5,b7)";"E:maj";"E:maj"
32.333;32.666;"A:maj";"A:(3,5)";"A:maj";"A:maj"
