start;end;shorthand;extended;majmin;majmin_inv
0.750;1.500;"A:min";"A:(b3,5)";"A:min";"A:min"
1.500;1.999;"E:(b9)";"E:(b9)";"E:maj";"E:maj"
2.000;2.500;"A:min";"A:(b3,5)";"A:min";"A:min"
2.500;2.999;"E:(b9)";"E:(b9)";"E:maj";"E:maj"
3.000;3.500;"E:min7";"E:(b3,5,b7)";"E:min";"E:min"
3.500;6.500;"A:min";"A:(b3,5)";"A:min";"A:min"
6.500;7.500;"E:7";"E:(3,5,b7)";"E:maj";"E:maj"
7.500;8.833;"A:min";"A:(b3,5)";"A:min";"A:min"
8.833;8.999;"B:7/D#";"B:(3,5,b7)/D#";"B:maj";"B:maj/D#"
9.000;9.999;"E:maj";"E:(3,5)";"E:maj";"E:maj"
10.000;10.999;"E:7/D";"E:(3,5,b7)/D";"E:maj";"E:maj/D"
11.000;11.500;"C:maj";"C:(3,5)";"C:maj";"C:maj"
11.500;11.999;"B:dim/C";"B:(b3,b5)/C";"B:min";"B:min/C"
12.000;12.999;"C:maj";"C:(3,5)";"C:maj";"C:maj"
13.000;13.500;"A:min7";"A:(b3,5,b7)";"A:min";"A:min"
13.500;13.833;"E:min/B";"E:(b3,5)/B";"E:min";"E:min/B"
13.833;13.999;"B:7";"B:(3,5,b7)";"B:maj";"B:maj"
14.000;14.999;"E:min";"E:(b3,5)";"E:min";"E:min"
15.000;15.500;"F#:dim/A";"F#:(b3,b5)/A";"F#:min";"F#:min/A"
15.500;15.999;"G:maj/B";"G:(3,5)/B";"G:maj";"G:maj/B"
16.000;16.500;"F#:dim/A";"F#:(b3,b5)/A";"F#:min";"F#:min/A"
16.500;16.999;"G:maj/B";"G:(3,5)/B";"G:maj";"G:maj/B"
17.000;17.500;"G#:dim/B";"G#:(b3,b5)/B";"G#:min";"G#:min/B"
17.500;17.999;"A:min/C";"A:(b3,5)/C";"A:min";"A:min/C"
18.000;18.500;"G#:dim/B";"G#:(b3,b5)/B";"G#:min";"G#:min/B"
18.500;18.999;"A:min/C";"A:(b3,5)/C";"A:min";"A:min/C"
19.000;19.500;"A:(3,5,b7,b9)/C#";"A:(3,5,b7,b9)/C#";"A:maj";"A:maj/C#"
19.500;19.999;"D:min";"D:(b3,5)";"D:min";"D:min"
20.000;20.500;"D:(3,5,b7,b9)/F#";"D:(3,5,b7,b9)/F#";"D:maj";"D:maj/F#"
20.500;20.999;"G:min";"G:(b3,5)";"G:min";"G:min"
21.000;22.333;"D:min/A";"D:(b3,5)/A";"D:min";"D:min/A"
22.333;22.500;"A:7";"A:(3,5,b7)";"A:maj";"A:maj"
22.500;22.750;"D:min";"D:(b3,5)";"D:min";"D:min"
22.750;24.999;"E:7";"E:(3,5,b7)";"E:maj";"E:maj"
25.000;25.500;"A:min";"A:(b3,5)";"A:min";"A:min"
25.500;26.500;"E:maj";"E:(3,5)";"E:maj";"E:maj"
26.500;27.833;"A:min";"A:(b3,5)";"A:min";"A:min"
27.833;27.999;"B:7/D#";"B:(3,5,b7)/D#";"B:maj";"B:maj/D#"
28.000;28.999;"E:maj";"E:(3,5)";"E:maj";"E:maj"
29.000;29.999;"E:7/D";"E:(3,5,b7)/D";"E:maj";"E:maj/D"
30.000;30.500;"F:maj/C";"F:(3,5)/C";"F:maj";"F:maj/C"
30.500;30.999;"C:(3,5,b7,b9)";"C:(3,5,b7,b9)";"C:maj";"C:maj"
31.000;31.500;"F:maj";"F:(3,5)";"F:maj";"F:maj"
31.500;31.999;"F:(3,5,#6)";"F:(3,5,#6)";"F:maj";"F:maj"
32.000;32.500;"A:maj/C#";"A:(3,5)/C#";"A:maj";"A:maj/C#"
32.500;32.999;"D:maj";"D:(3,5)";"D:maj";"D:maj"
33.000;33.333;"A:maj/E";"A:(3,5)/E";"A:maj";"A:maj/E"
33.333;33.500;"E:7";"E:(3,5,b7)";"E:maj";"E:maj"
33.500;33.750;"A:maj";"A:(3,5)";"A:maj";"A:maj"
33.750;34.999;"A:min";"A:(b3,5)";"A:min";"A:min"
35.000;36.999;"D:min/F";"D:(b3,5)/F";"D:min";"D:min/F"
37.000;37.500;"C:maj";"C:(3,5)";"C:maj";"C:maj"
37.500;37.999;"B:(3,b5,b7)/D#";"B:(3,b5,b7)/D#";"B:maj";"B:maj/D#"
38.000;38.999;"E:maj";"E:(3,5)";"E:maj";"E:maj"
39.000;39.999;"E:7/D";"E:(3,5,b7)/D";"E:maj";"E:maj/D"
40.000;40.500;"F:maj/C";"F:(3,5)/C";"F:maj";"F:maj/C"
40.500;40.999;"C:(3,5,b7,b9)";"C:(3,5,b7,b9)";"C:maj";"C:maj"
41.000;41.500;"F:maj";"F:(3,5)";"F:maj";"F:maj"
41.500;41.999;"A:(3,b5,b7,b9)/Eb";"A:(3,b5,b7,b9)/Eb";"A:maj";"A:maj/Eb"
42.000;42.500;"G:min/D";"G:(b3,5)/D";"G:min";"G:min/D"
42.500;42.999;"D:7";"D:(3,5,b7)";"D:maj";"D:maj"
43.000;43.500;"G:min";"G:(b3,5)";"G:min";"G:min"
43.500;43.999;"F:(3,5,#6)";"F:(3,5,#6)";"F:maj";"F:maj"
44.000;44.500;"A:maj/C#";"A:(3,5)/C#";"A:maj";"A:maj/C#"
44.500;44.999;"D:maj";"D:(3,5)";"D:maj";"D:maj"
45.000;45.500;"A:maj/E";"A:(3,5)/E";"A:maj";"A:maj/E"
45.500;45.999;"E:7";"E:(3,5,b7)";"E:maj";"E:maj"
46.000;46.999;"A:maj";"A:(3,5)";"A:maj";"A:maj"
47.000;51.666;"A:min";"A:(b3,5)";"A:min";"A:min"
