start;end;shorthand;extended;majmin;majmin_inv
0.917;1.999;"C:min";"C:(b3,5)";"C:min";"C:min"
2.000;2.999;"G:7/C";"G:(3,5,b7)/C";"G:maj";"G:maj/C"
3.000;3.999;"G:(3,5,b7,b9)/C";"G:(3,5,b7,b9)/C";"G:maj";"G:maj/C"
4.000;5.999;"C:min";"C:(b3,5)";"C:min";"C:min"
6.000;6.999;"G:7/C";"G:(3,5,b7)/C";"G:maj";"G:maj/C"
7.000;7.999;"G:(3,5,b7,b9)/C";"G:(3,5,b7,b9)/C";"G:maj";"G:maj/C"
8.000;8.999;"C:min";"C:(b3,5)";"C:min";"C:min"
9.000;9.999;"G:(3,5,b7,b9)/C";"G:(3,5,b7,b9)/C";"G:maj";"G:maj/C"
10.000;10.999;"C:min";"C:(b3,5)";"C:min";"C:min"
11.000;11.833;"G:maj/B";"G:(3,5)/B";"G:maj";"G:maj/B"
11.833;11.999;"E:(3,5,b9)/B";"E:(3,5,b9)/B";"E:maj";"E:maj/B"
12.000;12.666;"A:min/C";"A:(b3,5)/C";"A:min";"A:min/C"
12.666;12.999;"E:7/B";"E:(3,5,b7)/B";"E:maj";"E:maj/B"
13.000;13.666;"A:min/C";"A:(b3,5)/C";"A:min";"A:min/C"
13.666;14.333;"D:7";"D:(3,5,b7)";"D:maj";"D:maj"
14.333;14.833;"G:maj";"G:(3,5)";"G:maj";"G:maj"
14.833;14.999;"E:(3,5,b9)/B";"E:(3,5,b9)/B";"E:maj";"E:maj/B"
15.000;15.666;"A:min/C";"A:(b3,5)/C";"A:min";"A:min/C"
15.666;16.333;"D:7";"D:(3,5,b7)";"D:maj";"D:maj"
16.333;16.999;"G:maj";"G:(3,5)";"G:maj";"G:maj"
17.000;17.999;"G:maj/B";"G:(3,5)/B";"G:maj";"G:maj/B"
18.000;18.999;"C:min";"C:(b3,5)";"C:min";"C:min"
19.000;19.999;"Eb:7/G";"Eb:(3,5,b7)/G";"Eb:maj";"Eb:maj/G"
20.000;20.999;"Ab:maj";"Ab:(3,5)";"Ab:maj";"Ab:maj"
21.000;21.333;"Ab:7/Gb";"Ab:(3,5,b7)/Gb";"Ab:maj";"Ab:maj/Gb"
21.333;21.666;"Db:maj/F";"Db:(3,5)/F";"Db:maj";"Db:maj/F"
21.666;21.999;"Bb:(3,b5,b7)/Fb";"Bb:(3,b5,b7)/Fb";"Bb:maj";"Bb:maj/Fb"
22.000;22.583;"Eb:maj";"Eb:(3,5)";"Eb:maj";"Eb:maj"
22.583;22.666;"Eb:7/Db";"Eb:(3,5,b7)/Db";"Eb:maj";"Eb:maj/Db"
22.666;22.999;"Ab:min";"Ab:(b3,5)";"Ab:min";"Ab:min"
23.000;24.999;"Eb:maj";"Eb:(3,5)";"Eb:maj";"Eb:maj"
25.000;26.666;"F#:dim7";"F#:(b3,b5,bb7)";"F#:min";"F#:min"
26.666;27.999;"G:maj";"G:(3,5)";"G:maj";"G:maj"
28.000;28.999;"D:dim";"D:(b3,b5)";"D:min";"D:min"
29.000;29.999;"G:7";"G:(3,5,b7)";"G:maj";"G:maj"
30.000;30.999;"C:min";"C:(b3,5)";"C:min";"C:min"
31.000;31.999;"G:7/C";"G:(3,5,b7)/C";"G:maj";"G:maj/C"
32.000;32.999;"G:(3,5,b7,b9)/C";"G:(3,5,b7,b9)/C";"G:maj";"G:maj/C"
33.000;33.999;"C:min";"C:(b3,5)";"C:min";"C:min"
34.000;34.999;"G:(3,5,b7,b9)/C";"G:(3,5,b7,b9)/C";"G:maj";"G:maj/C"
35.000;35.999;"C:min";"C:(b3,5)";"C:min";"C:min"
36.000;36.833;"C:maj/E";"C:(3,5)/E";"C:maj";"C:maj/E"
36.833;36.999;"C:aug/E";"C:(3,#5)/E";"C:maj";"C:maj/E"
37.000;37.999;"F:maj";"F:(3,5)";"F:maj";"F:maj"
38.000;38.666;"D:min";"D:(b3,5)";"D:min";"D:min"
38.666;39.333;"G:7";"G:(3,5,b7)";"G:maj";"G:maj"
39.333;39.999;"C:maj";"C:(3,5)";"C:maj";"C:maj"
40.000;40.999;"D:hdim7/F";"D:(b3,b5,b7)/F";"D:min";"D:min/F"
41.000;41.999;"G:maj";"G:(3,5)";"G:maj";"G:maj"
42.000;42.999;"C:min";"C:(b3,5)";"C:min";"C:min"
43.000;43.999;"G:(3,5,b7,b9)/C";"G:(3,5,b7,b9)/C";"G:maj";"G:maj/C"
44.000;44.666;"C:min";"C:(b3,5)";"C:min";"C:min"
