start;end;shorthand;extended;majmin;majmin_inv
1.000;1.999;"F:maj";"F:(3,5)";"F:maj";"F:maj"
2.000;2.999;"C:maj";"C:(3,5)";"C:maj";"C:maj"
3.000;3.500;"F:maj";"F:(3,5)";"F:maj";"F:maj"
3.500;3.999;"F:7";"F:(3,5,b7)";"F:maj";"F:maj"
4.000;4.250;"Bb:maj";"Bb:(3,5)";"Bb:maj";"Bb:maj"
4.250;4.375;"D:(3,5,b7,b9)/Bb";"D:(3,5,b7,b9)/Bb";"D:maj";"D:maj/Bb"
4.375;4.500;"G:min/Bb";"G:(b3,5)/Bb";"G:min";"G:min/Bb"
4.500;4.750;"F:maj/C";"F:(3,5)/C";"F:maj";"F:maj/C"
4.750;4.999;"A:(3,5,b7,b9)/C#";"A:(3,5,b7,b9)/C#";"A:maj";"A:maj/C#"
5.000;5.250;"D:min";"D:(b3,5)";"D:min";"D:min"
5.250;5.500;"A:maj";"A:(3,5)";"A:maj";"A:maj"
5.500;5.999;"C:7";"C:(3,5,b7)";"C:maj";"C:maj"
6.000;6.500;"F:maj";"F:(3,5)";"F:maj";"F:maj"
6.500;6.875;"C:maj";"C:(3,5)";"C:maj";"C:maj"
6.875;6.999;"C:min";"C:(b3,5)";"C:min";"C:min"
7.000;7.250;"G:min/D";"G:(b3,5)/D";"G:min";"G:min/D"
7.250;7.500;"D:7";"D:(3,5,b7)";"D:maj";"D:maj"
7.500;7.999;"G:min";"G:(b3,5)";"G:min";"G:min"
8.000;8.250;"Bb:maj";"Bb:(3,5)";"Bb:maj";"Bb:maj"
8.250;8.750;"Bb:min";"Bb:(b3,5)";"Bb:min";"Bb:min"
8.750;8.999;"C:maj";"C:(3,5)";"C:maj";"C:maj"
9.000;9.125;"F:7/Eb";"F:(3,5,b7)/Eb";"F:maj";"F:maj/Eb"
9.125;9.250;"Bb:maj/D";"Bb:(3,5)/D";"Bb:maj";"Bb:maj/D"
9.250;9.375;"F:maj/C";"F:(3,5)/C";"F:maj";"F:maj/C"
9.375;9.500;"C:7";"C:(3,5,b7)";"C:maj";"C:maj"
9.500;9.999;"F:maj";"F:(3,5)";"F:maj";"F:maj"
10.000;10.500;"F:maj";"F:(3,5)";"F:maj";"F:maj"
10.500;10.999;"F:7";"F:(3,5,b7)";"F:maj";"F:maj"
11.000;11.250;"Bb:maj";"Bb:(3,5)";"Bb:maj";"Bb:maj"
11.250;11.375;"D:(3,5,b7,b9)/Bb";"D:(3,5,b7,b9)/Bb";"D:maj";"D:maj/Bb"
11.375;11.500;"G:min/Bb";"G:(b3,5)/Bb";"G:min";"G:min/Bb"
11.500;11.750;"F:maj/C";"F:(3,5)/C";"F:maj";"F:maj/C"
11.750;11.999;"C:maj";"C:(3,5)";"C:maj";"C:maj"
12.000;12.750;"F:maj";"F:(3,5)";"F:maj";"F:maj"
12.750;12.875;"C:maj";"C:(3,5)";"C:maj";"C:maj"
12.875;12.999;"C:min";"C:(b3,5)";"C:min";"C:min"
13.000;13.250;"G:min/D";"G:(b3,5)/D";"G:min";"G:min/D"
13.250;13.500;"D:7";"D:(3,5,b7)";"D:maj";"D:maj"
13.500;13.999;"G:min";"G:(b3,5)";"G:min";"G:min"
14.000;14.375;"Bb:maj";"Bb:(3,5)";"Bb:maj";"Bb:maj"
14.375;14.500;"Bb:min";"Bb:(b3,5)";"Bb:min";"Bb:min"
14.500;14.999;"C:maj";"C:(3,5)";"C:maj";"C:maj"
15.000;15.125;"F:7/Eb";"F:(3,5,b7)/Eb";"F:maj";"F:maj/Eb"
15.125;15.250;"Bb:maj/D";"Bb:(3,5)/D";"Bb:maj";"Bb:maj/D"
15.250;15.375;"F:maj/C";"F:(3,5)/C";"F:maj";"F:maj/C"
15.375;15.500;"C:7";"C:(3,5,b7)";"C:maj";"C:maj"
15.500;15.999;"F:maj";"F:(3,5)";"F:maj";"F:maj"
16.000;16.500;"F:maj";"F:(3,5)";"F:maj";"F:maj"
16.500;16.999;"F:7";"F:(3,5,b7)";"F:maj";"F:maj"
17.000;17.250;"Bb:maj";"Bb:(3,5)";"Bb:maj";"Bb:maj"
17.250;17.375;"D:(3,5,b7,b9)/Bb";"D:(3,5,b7,b9)/Bb";"D:maj";"D:maj/Bb"
17.375;17.500;"G:min/Bb";"G:(b3,5)/Bb";"G:min";"G:min/Bb"
17.500;17.750;"F:maj/C";"F:(3,5)/C";"F:maj";"F:maj/C"
17.750;17.875;"C:maj";"C:(3,5)";"C:maj";"C:maj"
17.875;18.500;"F:7";"F:(3,5,b7)";"F:maj";"F:maj"
18.500;18.999;"Bb:maj/F";"Bb:(3,5)/F";"Bb:maj";"Bb:maj/F"
19.000;19.500;"F:maj";"F:(3,5)";"F:maj";"F:maj"
19.500;19.875;"C:maj";"C:(3,5)";"C:maj";"C:maj"
19.875;20.500;"F:7";"F:(3,5,b7)";"F:maj";"F:maj"
20.500;20.875;"Bb:maj/F";"Bb:(3,5)/F";"Bb:maj";"Bb:maj/F"
20.875;20.999;"E:dim7/F";"E:(b3,b5,bb7)/F";"E:min";"E:min/F"
21.000;21.500;"F:maj";"F:(3,5)";"F:maj";"F:maj"
21.500;21.999;"C:maj";"C:(3,5)";"C:maj";"C:maj"
22.000;22.750;"G:(3,5,b7,b9)/B";"G:(3,5,b7,b9)/B";"G:maj";"G:maj/B"
22.750;22.999;"C:maj";"C:(3,5)";"C:maj";"C:maj"
23.000;23.750;"F:min";"F:(b3,5)";"F:min";"F:min"
23.750;23.875;"C:maj";"C:(3,5)";"C:maj";"C:maj"
23.875;23.999;"F:min";"F:(b3,5)";"F:min";"F:min"
24.000;24.500;"Eb:7";"Eb:(3,5,b7)";"Eb:maj";"Eb:maj"
24.500;24.999;"Ab:maj";"Ab:(3,5)";"Ab:maj";"Ab:maj"
25.000;25.250;"C:min";"C:(b3,5)";"C:min";"C:min"
25.250;25.375;"Ab:maj";"Ab:(3,5)";"Ab:maj";"Ab:maj"
25.375;25.500;"D:hdim7/F";"D:(b3,b5,b7)/F";"D:min";"D:min/F"
25.500;25.750;"C:min/G";"C:(b3,5)/G";"C:min";"C:min/G"
25.750;25.875;"G:maj/B";"G:(3,5)/B";"G:maj";"G:maj/B"
25.875;25.999;"C:maj/E";"C:(3,5)/E";"C:maj";"C:maj/E"
26.000;26.125;"F:maj";"F:(3,5)";"F:maj";"F:maj"
26.125;26.250;"Bb:maj/D";"Bb:(3,5)/D";"Bb:maj";"Bb:maj/D"
26.250;26.375;"F:maj/C";"F:(3,5)/C";"F:maj";"F:maj/C"
26.375;26.500;"C:7";"C:(3,5,b7)";"C:maj";"C:maj"
26.500;26.625;"F:maj";"F:(3,5)";"F:maj";"F:maj"
26.625;26.750;"F:min";"F:(b3,5)";"F:min";"F:min"
