start;end;shorthand;extended;majmin;majmin_inv
1.000;2.999;"D:maj";"D:(3,5)";"D:maj";"D:maj"
3.000;3.999;"E:hdim7/G";"E:(b3,b5,b7)/G";"E:min";"E:min/G"
4.000;4.999;"E:7/G#";"E:(3,5,b7)/G#";"E:maj";"E:maj/G#"
5.000;5.999;"D:maj/A";"D:(3,5)/A";"D:maj";"D:maj/A"
6.000;6.500;"A:sus4";"A:(4,5)";"A:maj";"A:maj"
6.500;6.999;"A:maj";"A:(3,5)";"A:maj";"A:maj"
7.000;8.999;"D:maj";"D:(3,5)";"D:maj";"D:maj"
9.000;10.999;"E:hdim7/G";"E:(b3,b5,b7)/G";"E:min";"E:min/G"
11.000;11.999;"E:7/G#";"E:(3,5,b7)/G#";"E:maj";"E:maj/G#"
12.000;12.500;"D:maj";"D:(3,5)";"D:maj";"D:maj"
12.500;12.999;"B:(3,5,b7,b9)";"B:(3,5,b7,b9)";"B:maj";"B:maj"
13.000;13.500;"E:min";"E:(b3,5)";"E:min";"E:min"
13.500;13.999;"A:(3,5,b7,b9)/A";"A:(3,5,b7,b9)/A";"A:maj";"A:maj/A"
14.000;14.500;"D:maj";"D:(3,5)";"D:maj";"D:maj"
14.500;14.999;"A:7";"A:(3,5,b7)";"A:maj";"A:maj"
15.000;15.999;"D:maj";"D:(3,5)";"D:maj";"D:maj"
16.000;16.999;"D:min/A";"D:(b3,5)/A";"D:min";"D:min/A"
17.000;17.500;"A:(4,5,b9)";"A:(4,5,b9)";"A:maj";"A:maj"
17.500;17.999;"A:7";"A:(3,5,b7)";"A:maj";"A:maj"
18.000;19.999;"D:maj";"D:(3,5)";"D:maj";"D:maj"
20.000;20.416;"G:maj";"G:(3,5)";"G:maj";"G:maj"
20.416;20.500;"E:7/G#";"E:(3,5,b7)/G#";"E:maj";"E:maj/G#"
20.500;20.999;"A:min";"A:(b3,5)";"A:min";"A:min"
21.000;21.250;"D:7/F#";"D:(3,5,b7)/F#";"D:maj";"D:maj/F#"
21.250;21.999;"G:maj";"G:(3,5)";"G:maj";"G:maj"
22.000;22.416;"G:maj";"G:(3,5)";"G:maj";"G:maj"
22.416;22.500;"E:7/G#";"E:(3,5,b7)/G#";"E:maj";"E:maj/G#"
22.500;22.999;"A:min";"A:(b3,5)";"A:min";"A:min"
23.000;23.250;"D:7/F#";"D:(3,5,b7)/F#";"D:maj";"D:maj/F#"
23.250;23.999;"G:maj";"G:(3,5)";"G:maj";"G:maj"
24.000;24.500;"E:(3,5,b7,b9)/D";"E:(3,5,b7,b9)/D";"E:maj";"E:maj/D"
24.500;24.999;"A:min";"A:(b3,5)";"A:min";"A:min"
25.000;25.500;"D:7";"D:(3,5,b7)";"D:maj";"D:maj"
25.500;25.999;"G:maj/D";"G:(3,5)/D";"G:maj";"G:maj/D"
26.000;26.500;"A:7/E";"A:(3,5,b7)/E";"A:maj";"A:maj/E"
26.500;26.999;"D:maj";"D:(3,5)";"D:maj";"D:maj"
27.000;28.999;"D:maj";"D:(3,5)";"D:maj";"D:maj"
29.000;30.999;"A:(3,5,b7,b9)";"A:(3,5,b7,b9)";"A:maj";"A:maj"
31.000;32.999;"D:maj";"D:(3,5)";"D:maj";"D:maj"
33.000;34.999;"E:hdim7/G";"E:(b3,b5,b7)/G";"E:min";"E:min/G"
35.000;35.999;"E:7/G#";"E:(3,5,b7)/G#";"E:maj";"E:maj/G#"
36.000;36.500;"D:min/A";"D:(b3,5)/A";"D:min";"D:min/A"
36.500;36.999;"F:maj/A";"F:(3,5)/A";"F:maj";"F:maj/A"
37.000;37.750;"Bb:maj";"Bb:(3,5)";"Bb:maj";"Bb:maj"
37.750;37.999;"G:min/Bb";"G:(b3,5)/Bb";"G:min";"G:min/Bb"
38.000;38.750;"D:maj/A";"D:(3,5)/A";"D:maj";"D:maj/A"
38.750;38.999;"G:maj";"G:(3,5)";"G:maj";"G:maj"
39.000;39.250;"D:maj/A";"D:(3,5)/A";"D:maj";"D:maj/A"
39.250;39.500;"G:maj/B";"G:(3,5)/B";"G:maj";"G:maj/B"
39.500;39.999;"A:maj";"A:(3,5)";"A:maj";"A:maj"
40.000;40.999;"D:maj";"D:(3,5)";"D:maj";"D:maj"
41.000;41.500;"Bb:maj";"Bb:(3,5)";"Bb:maj";"Bb:maj"
41.500;41.999;"F:7/A";"F:(3,5,b7)";"F:maj";"F:maj/A"
42.000;42.750;"Bb:maj";"Bb:(3,5)";"Bb:maj";"Bb:maj"
42.750;42.999;"Bb:(3,5,#6)";"Bb:(3,5,#6)";"Bb:maj";"Bb:maj"
43.000;43.750;"D:maj/A";"D:(3,5)/A";"D:maj";"D:maj/A"
43.750;43.999;"G:maj";"G:(3,5)";"G:maj";"G:maj"
44.000;44.250;"D:maj/A";"D:(3,5)/A";"D:maj";"D:maj/A"
44.250;44.500;"G:maj/B";"G:(3,5)/B";"G:maj";"G:maj/B"
44.500;44.750;"D:maj/A";"D:(3,5)/A";"D:maj";"D:maj/A"
44.750;44.999;"D:min/A";"D:(b3,5)/A";"D:min";"D:min/A"
45.000;45.999;"A:maj";"A:(3,5)";"A:maj";"A:maj"
46.000;49.999;"D:maj";"D:(3,5)";"D:maj";"D:maj"
