chord_str,chord_cnt,chord_freq,composite
A,1839,0.0931799756789623,False
G,1689,0.08557965139845966,False
D,1568,0.07944872314552087,False
C,1151,0.05831982164572355,False
E,1141,0.057813133360356705,False
F,598,0.03029995946493717,False
N,574,0.02908390758005675,False
B,532,0.026955816781516012,False
A:min,512,0.025942440210782326,False
E:min,448,0.022699635184434536,False
Bb,412,0.020875557357113904,False
B:min,361,0.01829144710174301,False
F#:min,314,0.01591001216051885,False
D:min,274,0.01388325901905148,False
C:min,252,0.012768544791244426,False
Eb,251,0.012717875962707742,False
Ab,235,0.011907174706120795,False
F:min,217,0.010995135792460479,False
D/5,206,0.010437778678556952,False
G:7,201,0.01018443453587353,False
F#,193,0.009779083907580057,False
C#:min,186,0.009424402107823268,False
G:min,172,0.008715038508309687,False
D:7,166,0.008411025537089582,False
A:7,149,0.0075496554519659505,False
A:min7,147,0.007448317794892582,False
Db,130,0.00658694770976895,False
E:7,121,0.006130928252938792,False
G/3,115,0.005826915281718687,False
C:7,106,0.005370895824888529,False
F:7,104,0.00526955816781516,False
D:maj,103,0.005218889339278476,False
G:min7,102,0.005168220510741792,False
A/3,96,0.004864207539521687,False
C:maj,89,0.004509525739764896,False
C/5,86,0.004357519254154844,False
Bb:min,81,0.004104175111471423,False
Bb:7,78,0.00395216862586137,False
D:maj6,78,0.00395216862586137,False
C#,76,0.0038508309687880016,False
G:maj,73,0.003698824483177949,False
B:7,70,0.003546817997567896,False
D/3,68,0.003445480340494528,False
G#:min,68,0.003445480340494528,False
F#:min7,65,0.003293473854884475,False
G/5,63,0.0031921361978111064,False
G:sus4,63,0.0031921361978111064,False
Ab:maj,61,0.003090798540737738,False
E:min7,57,0.0028881232265910014,False
F:min7,55,0.0027867855695176327,False
Bb:maj,53,0.0026854479124442643,False
C/3,52,0.00263477908390758,False
F#:sus4,52,0.00263477908390758,False
F:maj7,51,0.002584110255370896,False
C:min7,51,0.002584110255370896,False
Eb:7,49,0.0024827725982975273,False
B:min7,48,0.0024321037697608433,False
Bb/3,47,0.002381434941224159,False
D:min7,45,0.0022800972841507906,False
E/5,45,0.0022800972841507906,False
G#,44,0.0022294284556141062,False
Gb,43,0.002178759627077422,False
F/3,43,0.002178759627077422,False
Eb/3,43,0.002178759627077422,False
G:maj7,41,0.0020774219700040535,False
G/2,41,0.0020774219700040535,False
Eb:maj,40,0.002026753141467369,False
C/7,39,0.001976084312930685,False
A:maj,39,0.001976084312930685,False
D/b7,37,0.0018747466558573166,False
F/5,37,0.0018747466558573166,False
F:maj,37,0.0018747466558573166,False
E:9,35,0.001773408998783948,False
E:min/5,35,0.001773408998783948,False
A/5,34,0.001722740170247264,False
Ab:min,34,0.001722740170247264,False
G:min/5,34,0.001722740170247264,False
A:sus4,33,0.0016720713417105796,False
A:min/b3,33,0.0016720713417105796,False
