Offset	Measure	Beat	Beat Strength	Length	Pitches
0.0	0	1.0	1.0	0.33	['G#3', 'E4', 'B4']
0.33	0	1.17	0.0625	0.33	['G#3', 'B3']
0.67	0	1.33	0.0625	0.33	['G#3', 'E4', 'B4']
1.0	0	1.5	0.25	0.33	['F#3', 'D4', 'A4']
1.33	0	1.67	0.0625	0.33	['F#3', 'A3']
1.67	0	1.83	0.0625	0.33	['F#3', 'D4', 'A4']
2.0	0	2.0	0.5	0.33	['G#3', 'E4', 'B4']
2.33	0	2.17	0.0625	0.33	['G#3', 'B3']
2.67	0	2.33	0.0625	0.33	['G#3', 'E4', 'B4']
3.0	0	2.5	0.25	0.33	['F#3', 'D4', 'A4']
3.33	0	2.67	0.0625	0.33	['F#3', 'A3']
3.67	0	2.83	0.0625	0.33	['F#3', 'D4', 'A4']
4.0	1	1.0	1.0	0.33	['G#3', 'E4', 'B4']
4.33	1	1.17	0.0625	0.33	['G#3', 'B3']
4.67	1	1.33	0.0625	0.33	['G#3', 'E4', 'B4']
5.0	1	1.5	0.25	0.33	['F#3', 'D4', 'A4']
5.33	1	1.67	0.0625	0.33	['F#3', 'A3']
5.67	1	1.83	0.0625	0.33	['F#3', 'D4', 'A4']
6.0	1	2.0	0.5	0.33	['G#3', 'E4', 'B4']
6.33	1	2.17	0.0625	0.33	['G#3', 'B3']
6.67	1	2.33	0.0625	0.33	['G#3', 'E4', 'B4']
7.0	1	2.5	0.25	0.33	['F#3', 'D4', 'A4']
7.33	1	2.67	0.0625	0.33	['F#3', 'A3']
7.67	1	2.83	0.0625	0.33	['F#3', 'D4', 'A4']
8.0	2	1.0	1.0	0.33	['G#3', 'E4', 'B4']
8.33	2	1.17	0.0625	0.33	['G#3', 'B3']
8.67	2	1.33	0.0625	0.33	['G#3', 'E4', 'B4']
9.0	2	1.5	0.25	0.33	['F#3', 'D4', 'E4', 'A4']
9.33	2	1.67	0.0625	0.17	['F#3', 'A3', 'E4']
9.5	2	1.75	0.125	0.17	['F#3', 'A3', 'E4']
9.67	2	1.83	0.0625	0.33	['F#3', 'D4', 'E4', 'A4']
10.0	2	2.0	0.5	0.33	['G#3', 'E4', 'B4']
10.33	2	2.17	0.0625	0.33	['G#3', 'B3', 'B4']
10.67	2	2.33	0.0625	0.33	['G#3', 'E4', 'B4']
11.0	2	2.5	0.25	0.33	['F#3', 'D4', 'A4', 'B4']
11.33	2	2.67	0.0625	0.17	['F#3', 'A3', 'B4']
11.5	2	2.75	0.125	0.17	['F#3', 'A3', 'C#5']
11.67	2	2.83	0.0625	0.33	['F#3', 'D4', 'A4', 'C#5']
12.0	3	1.0	1.0	0.33	['G#3', 'E4', 'B4', 'D5']
12.33	3	1.17	0.0625	0.33	['G#3', 'B3', 'D5']
12.67	3	1.33	0.0625	0.33	['G#3', 'E4', 'B4', 'D5']
13.0	3	1.5	0.25	0.33	['F#3', 'D4', 'A4', 'D5']
13.33	3	1.67	0.0625	0.17	['F#3', 'A3', 'D5']
13.5	3	1.75	0.125	0.17	['F#3', 'A3', 'C#5']
13.67	3	1.83	0.0625	0.33	['F#3', 'D4', 'A4', 'C#5']
14.0	3	2.0	0.5	0.33	['G#3', 'E4', 'B4']
14.33	3	2.17	0.0625	0.17	['G#3', 'B3', 'B4']
14.5	3	2.25	0.125	0.17	['G#3', 'B3', 'A4']
14.67	3	2.33	0.0625	0.33	['G#3', 'E4', 'A4', 'B4']
