start;measure
0.311315193;1
4.978253968;2
7.731337868;3
10.821564626;4
14.082925170;5
17.085691610;6
20.186575964;7
22.926190476;8
26.198412698;9
29.489138322;10
32.641156463;11
35.839795918;12
39.162040816;13
42.231768707;14
45.357573696;15
48.449115646;16
51.531473923;17
54.605215420;18
58.484467120;19
61.513696145;20
65.219931976;21
68.532290249;22
71.672607710;23
74.749070295;24
77.560702948;25
80.411564626;26
83.184535147;27
86.009909297;28
89.065487528;29
91.902063492;30
95.208594104;31
98.139455782;32
100.984535147;33
103.952653061;34
106.773219955;35
109.750045351;36
113.337551020;37
116.241836735;38
119.168571430;39
122.757641723;40
125.633378685;41
128.750045351;42
131.599047619;43
134.687981859;44
137.969977324;45
141.405873016;46
144.978843537;47
147.933764172;48
150.542018141;49
153.147006803;50
155.701383220;51
158.295147392;52
160.892879819;53
163.753083900;54
166.883333333;55
169.522857143;56
172.517165533;57
175.654058957;58
179.022539683;59
183.147074830;60
185.931950113;61
188.549433107;62
191.089365079;63
193.639614512;64
196.125986395;65
198.759251701;66
201.176848073;67
204.142494331;68
207.004603175;69
210.568185941;70
213.593537415;71
216.751088435;72
219.651927438;73
231.747142857;74
234.742773998;74.999
