start;measure
0.713424036;1
3.158253968;2
5.687868481;3
8.248480726;4
10.922925170;5
13.465691610;6
15.966575964;7
18.541111111;8
21.438503401;9
24.133718821;10
26.820544218;11
29.339795918;12
31.976122449;13
34.571768707;14
37.057573696;15
39.627301587;16
42.151473923;17
45.052086168;18
47.824467120;19
50.608208617;20
53.333741497;21
56.092290249;22
58.852607710;23
61.457777778;24
64.009931973;25
66.515510204;26
68.938888889;27
71.280793651;28
74.025487528;29
76.491383220;30
79.128594104;31
81.799455782;32
84.189092971;33
86.632653061;34
89.115192744;35
91.472267574;36
94.157551020;37
96.721836735;38
99.145714286;39
102.657641723;40
106.139433107;41
108.790045351;42
111.365646259;43
113.887936508;44
117.058208617;45
120.105873016;46
122.998843537;47
125.693764172;48
127.946893424;49
130.147006803;50
132.386757370;51
134.468276644;52
136.572879819;53
139.193083900;54
141.463333333;55
143.751428571;56
146.117165533;57
149.054058957;58
151.902539683;59
154.627074830;60
157.371950113;61
159.831224490;62
162.038730159;63
164.176553288;64
166.245986395;65
168.248888889;66
170.236848073;67
172.571587302;68
174.924603175;69
177.568185941;70
179.793537415;71
181.946802721;72
184.307392290;73
187.547142857;74
190.568321995;74.999
