start;measure
0.483718821;1
1.672426304;2
2.853151927;3
3.991043084;4
5.116916100;5
6.272902494;6
7.342879819;7
8.480362812;8
9.638820862;9
10.774875283;10
11.973469388;11
13.125102041;12
14.301972789;13
15.444240363;14
16.604489796;15
17.783650794;16
18.876213152;17
20.078163265;18
21.291836735;19
22.474807256;20
23.642811791;21
24.793832200;22
25.906530612;23
27.094195011;24
28.266802721;25
29.593900227;26
31.330362812;27
32.714943311;28
33.999433107;29
35.346077098;30
36.617596372;31
37.984852608;32
39.328820862;33
40.610884354;34
41.875283447;35
43.197188209;36
44.570408163;37
45.863582766;38
47.159523810;39
48.421496599;40
49.829614512;41
51.034081633;42
52.236167800;43
53.534195011;44
54.869138322;45
56.147165533;46
57.341337868;47
58.489410431;48
59.644149660;49
60.815147392;50
61.956439909;51
63.070226757;52
64.226984127;53
65.395283447;54
66.586848073;55
67.767437642;56
68.928185941;57
70.118752834;58
71.262040816;59
72.411428571;60
73.545600907;61
74.698526077;62
75.908276644;63
77.108639456;64
78.298231293;65
79.481746032;66
80.647687075;67
81.803832200;68
82.976507937;69
84.195555556;70
85.596643991;71
87.295419501;72
88.733741497;73
90.090521542;74
91.432834467;75
92.816462585;76
94.193854875;77
95.596553288;78
96.936349206;79
98.279750567;80
99.620929705;81
101.000022676;82
102.350158730;83
103.712494331;84
105.114625850;85
106.409206349;86
107.707528345;87
109.030340136;88
110.308140590;89
111.638390023;90
112.987845805;91
114.248095238;92
115.586757370;93
116.972403628;94
117.434920635;94.333
