start;measure
0.311315193;1
2.783424036;2
5.051337868;3
7.405782313;4
9.737278912;5
12.022108844;6
14.315419501;7
16.486190476;8
18.958412698;9
21.329569161;10
23.721156463;11
26.160884354;12
28.522040816;13
31.045600907;14
33.409342404;15
35.749115646;16
38.059569161;17
40.665215420;18
43.389138322;19
45.833696145;20
48.583083900;21
50.912222222;22
53.639614512;23
56.009070295;24
58.420702948;25
60.751564626;26
63.144535147;27
65.629909297;28
68.263197279;29
71.062063492;30
74.302471655;31
76.941337868;32
79.484535147;33
81.989024943;34
84.573219955;35
87.090045351;36
89.690816327;37
92.303650794;38
94.852222222;39
98.259818594;40
99.473378685;41
102.004240363;42
104.359047619;43
106.767981859;44
109.449977324;45
112.359727891;46
115.571088435;47
118.076439909;48
120.342018141;49
122.436984127;50
124.581383220;51
126.615147392;52
128.689931973;53
131.051904762;54
133.328390023;55
135.482857143;56
137.792267574;57
140.270521542;58
142.891473923;59
146.111383220;60
148.345510204;61
150.529433107;62
152.569365079;63
154.599614512;64
156.615487528;65
158.619251701;66
160.633424036;67
162.742494331;68
164.998526077;69
167.640226757;70
169.761315193;71
171.831088435;72
174.191927438;73
176.663786848;74
180.114285714;74.999
