start;measure
0.348299320;0.833
0.869365079;1
3.128571429;2
6.091564626;3
8.260884354;4
12.846145125;5
15.129229025;6
17.489795918;7
20.276938776;8
22.349183673;9
24.450793651;10
26.892698413;11
29.593469388;12
32.865442177;13
35.247460317;14
37.130136054;15
39.001315193;16
40.891360544;17
42.732380952;18
44.664875283;19
46.578503401;20
48.436575964;21
50.604104308;22
52.334897959;23
54.261836735;24
56.281519274;25
58.241927438;26
60.273129252;27
62.098526077;28
64.679092971;29
68.453356009;30
72.800748299;31
74.977505669;32
77.043832200;33
78.924829932;34
82.259931973;35
86.413514739;36
90.132199546;37
93.966462585;38
98.050181406;39
102.655487528;40
108.344648526;41
112.243945578;42
117.820158738;43
120.766326530;44
123.010158730;45
125.557936508;46
134.293038549;47
144.540793651;47.999
