start;measure
0.822811791;1
3.401859410;2
6.577165533;3
8.792335601;4
11.230362812;5
13.362857143;6
16.438730159;7
21.205396825;8
26.414965986;9
29.254648526;10
32.542607710;11
35.798730159;12
39.184943311;13
42.383990930;14
45.538798186;15
48.936258503;16
52.580136054;17
55.588866213;18
59.012698413;19
62.312766440;20
66.203990930;21
69.462018141;22
73.436780045;23
78.183514730;24
83.197052154;25
85.670476190;26
88.898616780;27
91.149160998;28
95.256122449;29
98.189383220;30
101.225351474;31
104.334013605;32
107.566734694;33
110.528571429;34
113.646156463;35
116.913628118;36
120.807369615;37
123.817845805;38
126.998072562;39
130.386167800;40
134.138208617;41
137.433718821;42
141.088321995;43
145.549319728;44
150.200612245;45
152.439977324;46
154.608072562;47
156.679637188;48
159.015623583;49
161.110204082;50
163.335215420;51
165.599410431;52
167.931814059;53
170.192675736;54
172.289206349;55
174.417959184;56
177.034013605;57
181.784739229;58
189.760725624;59
193.002176871;60
196.096553288;61
199.284875283;62
202.386235828;63
205.326848073;64
208.625011338;65
212.253990930;66
215.658163265;67
218.735668934;68
222.080113379;69
225.636326531;70
229.344965986;71
232.431859410;72
235.921451247;73
240.265714286;74
245.220884354;75
250.759637188;76
256.323764172;77
258.804648526;78
262.208639456;79
264.417868481;80
266.636054422;81
270.423990930;82
279.536961451;82.999
