start;measure
0.223809524;0.750
0.973764172;1
3.971995465;2
6.808843537;3
9.642448980;4
12.223219955;5
15.077188209;6
18.067346939;7
21.041972789;8
23.925487528;9
26.867392290;10
29.639727891;11
32.538730159;12
35.249569161;13
37.846530612;14
40.704965986;15
43.684557823;16
46.681814059;17
49.466099773;18
51.971156463;19
54.611473923;20
57.698775510;21
60.303560091;22
63.366530610;23
66.254920635;24
69.213038549;25
72.075215420;26
74.971292517;27
78.260861678;28
81.118775510;29
84.000476190;30
86.679365079;31
89.305147392;32
91.891609977;33
94.537142857;34
97.110113379;35
99.606235828;36
102.169183674;37
104.724172336;38
107.529183673;39
110.478435374;40
113.093378685;41
115.580884354;42
118.157687075;43
120.897800454;44
123.456643991;45
125.945578231;46
128.489682540;47
131.193061224;48
134.180204082;49
136.999160998;50
140.007233560;51
142.955102041;52
145.641065760;53
148.586190476;54
152.242857143;55
155.530612245;55.500
