start;measure
1.573877551;0.750
1.964897959;1
3.670317460;2
5.242040816;3
6.970975057;4
8.893333333;5
11.066870748;6
12.791451247;7
14.465124717;8
16.331632653;9
19.297732426;10
21.060589569;11
22.751156463;12
24.421723356;13
26.124467120;14
27.805079365;15
29.415646259;16
31.251269841;17
33.046122449;18
34.840816327;19
36.635873016;20
38.359954649;21
40.193106576;22
41.952063492;23
43.656326531;24
45.429365079;25
47.326598639;26
49.088299320;27
53.468480726;28
56.947664399;29
58.782018140;30
60.618390023;31
62.478185941;32
64.309342404;33
66.122335601;34
67.907845805;35
69.790385488;36
71.856009070;37
76.426825397;38
80.518866213;39
82.362675737;40
84.167346939;41
85.980090703;42
87.909115646;43
89.695600907;44
91.494557823;45
93.177981859;46
94.842448980;47
96.515306122;48
98.145578231;49
99.731315192;50
101.805034014;51
103.804444444;51.666
