start;measure
0.687074830;1
3.749319728;2
6.806349206;3
9.934104308;4
13.081292517;5
16.263560091;6
19.343582766;7
22.507845805;8
25.471995464;9
28.621950113;10
31.579569161;11
34.773174603;12
37.678321995;13
41.026031746;14
44.273197279;15
47.573945578;16
50.653197279;17
53.806145124;18
56.814376417;19
59.709002268;20
62.420136054;21
65.429342404;22
68.364693878;23
71.297301587;24
74.522879819;25
77.499365079;26
80.552607710;27
83.499773243;28
86.483560091;29
89.455192744;30
92.213492063;31
95.043696145;32
97.728934240;33
100.954285714;34
103.762018141;35
106.487755102;36
109.666825397;37
112.824852608;38
115.893741497;39
119.052585034;40
122.087437642;41
125.357210884;42
131.641995465;43
138.547324263;43.999
