start;measure
2.355510204;1
3.655532880;2
4.866507937;3
6.024761905;4
7.560453515;5
8.789863946;6
10.011020408;7
11.213877551;8
12.372789116;9
13.729818594;10
14.878480726;11
16.318684807;12
17.411587302;13
18.680839002;14
19.866190476;15
21.083287982;16
22.325011338;17
23.677233560;18
24.962335601;19
26.184739229;20
27.361269841;21
28.502199546;22
30.064195011;23
31.188231293;24
32.597959184;25
33.714013605;26
34.989727891;27
36.239795918;28
37.335532880;29
38.829070295;30
39.808866213;31
41.065124717;32
42.301473923;33
43.560000000;34
44.762448980;35
45.964444444;36
47.305079365;37
48.458049887;38
49.630634920;39
50.842108844;40
52.123718821;41
53.308435374;42
54.667959184;43
55.817732426;44
57.096575964;45
58.381836735;46
59.672358277;47
60.859251701;48
62.218480726;49
63.394081633;50
64.646848073;51
65.854897959;52
67.187800454;53
68.296099773;54
69.619795918;55
70.967437642;56
72.108435374;57
73.641632653;58
74.915464853;59
76.136235828;60
77.655056689;61
78.864467120;62
80.029115646;63
81.234489796;64
82.581632653;64.999
