start;measure
0.295510204;1
1.493061224;2
2.563560091;3
3.645351474;4
4.800453515;5
5.989863946;6
7.151020408;7
8.233877551;8
9.352789116;9
10.429818594;10
11.478480726;11
12.778684807;12
13.784172336;13
15.067063492;14
16.190158730;15
17.363287982;16
18.465011338;17
19.537233560;18
20.702335601;19
21.827369614;20
22.981269841;21
24.006326531;22
25.224195011;23
26.340793651;24
27.537959184;25
28.734013605;26
29.889727891;27
31.039795918;28
32.063401361;29
33.256439909;30
34.428866213;31
35.695374151;32
37.041473923;33
38.140000000;34
39.255941043;35
40.331541950;36
41.625079365;37
42.738049887;38
43.900317460;39
45.097142857;40
46.263718821;41
47.388435374;42
48.667959184;43
49.737732426;44
50.936575964;45
52.182312925;46
53.290476190;47
54.379750567;48
55.618480726;49
56.754081633;50
57.940544218;51
59.165147392;52
60.327800454;53
61.456099773;54
62.686802721;55
63.885260771;56
65.140770975;57
66.471020408;58
67.783333333;59
68.896235828;60
70.244988662;61
71.444467120;62
72.589115646;63
73.654489796;64
76.746575964;64.999
