start;measure
0.195918367;0.833
1.189138322;1
2.706689342;2
4.871043084;3
6.787324263;4
8.774104308;5
10.717732426;6
12.652312925;7
14.313287982;8
16.108820862;9
17.959977324;10
19.772653061;11
21.703174603;12
23.797823129;13
25.814693878;14
27.746530612;15
29.498049887;16
31.303356009;17
33.216213152;18
35.184013605;19
36.921995465;20
39.117414966;21
41.295555556;22
43.223492063;23
45.301360544;24
46.855374150;25
48.691859410;26
50.558072562;27
52.481451247;28
54.248594104;29
56.339931973;30
58.807346939;31
60.698253968;32
62.664761905;33
64.442063492;34
66.410839002;35
68.173764172;36
70.059591837;37
72.279591837;38
74.232653061;39
76.311564626;40
78.728163265;41
80.637959184;42
83.557097506;43
90.202131625;43.999
