start;measure
0.245691610;0.833
0.870068027;1
3.285147392;2
5.437369615;3
7.588979592;4
10.062630385;5
12.411700681;6
14.568390023;7
16.924036281;8
19.305804989;9
21.664285714;10
23.898979592;11
26.099206349;12
28.566870748;13
30.832947846;14
33.380294785;15
34.870839002;16
36.329251701;17
37.653968254;18
39.001496599;19
40.210498866;20
41.578639456;21
43.043424036;22
44.621950113;23
45.998526077;24
47.485714286;25
48.997029478;26
53.315215420;27
56.799297052;28
60.099909297;29
63.468185941;30
66.796802721;31
70.067596372;32
73.554512472;33
76.748027211;34
80.278367347;35
83.826122449;36
87.318299320;37
90.782131519;38
94.450728863;39
97.720680272;40
101.315328798;41
105.410204082;42
108.789795918;43
114.055873016;44
115.967959184;45
117.824943311;46
120.038956916;47
122.301383220;48
124.972426304;49
127.278208617;50
129.429886621;51
131.941882086;52
134.252063492;53
136.577981859;54
138.932879819;55
141.091882086;56
143.510634921;57
146.083877552;58
149.536870748;59
150.623945578;60
151.858526077;61
153.022290250;62
154.345578231;63
155.713265306;64
156.990090703;65
158.437596372;66
159.877074830;67
161.400589569;68
162.788117914;69
164.400589569;70
168.742834467;71
172.197165533;72
175.663265306;73
178.962834467;74
182.546938776;75
186.381224490;76
190.099591837;77
193.612154195;78
197.313356009;79
201.276802721;80
205.090702948;81
208.710000000;82
212.257040816;83
215.881133787;84
219.987755102;85
225.105986395;86
228.975260771;87
234.551519274;88
249.932789116;88.999
