start;measure
0.258866213;1
2.587233560;2
5.224331066;3
7.332335601;4
9.270362812;5
11.342857143;6
14.438730159;7
17.928253968;8
22.114965986;9
25.134648526;10
28.382607710;11
31.698730159;12
35.084943311;13
38.420136054;14
41.795532880;15
45.596258503;16
49.280136054;17
52.748866213;18
56.879206349;19
60.868503401;20
64.449818594;21
68.062018141;22
72.216780045;23
76.499705215;24
80.217052154;25
82.586145125;26
85.250907029;27
87.229160998;28
90.736122449;29
93.703582766;30
96.625351474;31
99.936780045;32
103.219297052;33
106.463900227;34
109.693650794;35
113.513628118;36
117.231564626;37
120.721156463;38
124.530544218;39
128.906167800;40
132.758208617;41
136.211383220;42
139.847414966;43
144.549319728;44
148.272086168;45
150.639977324;46
152.928072562;47
155.067256236;48
157.335623583;49
159.312607710;50
161.335215420;51
163.499410431;52
165.651814059;53
167.731337868;54
169.726349206;55
171.555374150;56
174.396961451;57
177.983650794;58
183.160725624;59
186.474603175;60
189.516553288;61
192.584875283;62
195.686235828;63
199.123696145;64
202.325011338;65
205.853990930;66
209.038163265;67
212.275668934;68
215.980113379;69
220.256326531;70
224.024965986;71
227.451859410;72
231.457346939;73
236.365714286;74
241.446326531;75
247.724739229;76
251.743764172;77
254.064648526;78
256.768639456;79
258.829342404;80
260.800000000;81
264.393310658;82
269.395918367;82.999
