start;measure
1.405079365;0.917
1.785147392;1
4.999750567;2
8.883673469;3
13.323265306;4
18.070226757;5
21.502675737;6
25.878458050;7
30.066984127;8
34.291564626;9
39.119863946;10
43.781428571;11
47.196190476;12
51.552879819;13
56.176916100;14
59.831496599;15
63.863741497;16
66.886281179;17
69.393174603;18
72.149705215;19
74.730147393;20
77.171292517;21
79.604399093;22
83.448684807;23
87.171859410;24
91.010566893;25
95.112018141;26
99.767392290;27
104.523015873;28
107.841723356;29
113.406417234;30
117.086802721;31
121.794058957;32
126.894058957;33
131.570385488;34
135.977959184;35
140.709886621;36
143.962562358;37
147.773140590;38
151.603242630;39
157.283015873;40
160.549841270;41
164.805918367;42
168.934761905;43
174.340000000;44
178.677120181;44.666
