start;measure
1.081587302;0.833
1.190068027;1
3.505147392;2
5.777369615;3
7.961201814;4
10.302630385;5
12.463900227;6
14.548390023;7
16.824036281;8
18.925804989;9
21.082630385;10
23.175034014;11
25.079206349;12
27.206870748;13
29.593356009;14
33.352471655;15
34.590839002;16
36.069251701;17
37.353968254;18
38.765691610;19
40.030498866;20
41.377414966;21
42.923424036;22
44.501950113;23
46.098526077;24
47.765714286;25
49.377029478;26
53.495215420;27
56.679297052;28
59.799909297;29
62.729395314;30
65.766938776;31
68.647596372;32
71.694512472;33
74.488027211;34
77.378367347;35
80.586122449;36
83.838299320;37
87.202131519;38
90.366275510;39
93.920680272;40
97.218367347;41
101.690204082;42
105.089795918;43
110.755873016;44
112.867959184;45
114.744943311;46
116.838956916;47
118.941383220;48
121.272426304;49
123.598208617;50
125.609886621;51
127.831587302;52
130.006893424;53
132.097981859;54
134.311179138;55
136.360941043;56
138.510634921;57
140.988979592;58
145.116870748;59
146.223945578;60
147.598526077;61
148.674580499;62
150.205578231;63
151.608707483;64
153.030090703;65
154.857596372;66
156.717074830;67
158.240589569;68
160.128117914;69
162.100589569;70
165.831746032;71
168.877165533;72
172.003265306;73
174.962834467;74
178.146938776;75
181.482154195;76
184.879727891;77
188.172154195;78
191.213356009;79
194.956802721;80
198.513219955;81
201.900000000;82
205.744081633;83
210.161133787;84
214.107755102;85
219.705986395;86
223.875260771;87
230.062154192;88
248.052789116;88.999
