start;measure
0.195918367;0.833
1.789138322;1
3.595759637;2
5.530521542;3
7.387324263;4
9.394104308;5
11.397732426;6
13.124739229;7
15.033287982;8
16.808820862;9
18.679977324;10
20.552653061;11
22.527346939;12
24.604761903;13
26.400408163;14
28.566530612;15
30.378344671;16
32.323356009;17
34.214489796;18
36.284013605;19
38.068276644;20
40.318934240;21
42.448730159;22
44.123492063;23
46.061360544;24
47.839206350;25
49.751859410;26
51.648027211;27
53.644625850;28
55.608594104;29
57.719931973;30
60.287346939;31
62.198253968;32
64.164761905;33
66.182063492;34
68.210839002;35
70.117528344;36
72.415079365;37
74.819591837;38
77.092653061;39
79.433129252;40
81.848163265;41
83.737959184;42
86.584195012;43
91.522267625;43.999
