start;measure
0.913877551;0.750
1.354693877;1
3.250317460;2
5.106780045;3
7.010975057;4
9.313333333;5
11.635102041;6
13.409886621;7
15.199206349;8
17.311632653;9
20.557732426;10
22.460589569;11
24.364081633;12
26.081723356;13
27.804467120;14
29.560158730;15
31.315646259;16
33.191269841;17
34.926122449;18
36.715306122;19
38.466916100;20
40.199319728;21
41.936780045;22
43.772063492;23
45.595532880;24
47.761065760;25
49.526598639;26
51.348299320;27
54.404013605;28
57.767664399;29
59.636009070;30
61.598390023;31
63.598185941;32
65.449342404;33
67.282335601;34
69.185578231;35
71.339501134;36
73.496009070;37
77.176099773;38
80.318866213;39
82.262675737;40
84.187346939;41
86.100090703;42
88.169115646;43
90.115600907;44
91.954557823;45
93.699637188;46
95.420385488;47
97.375306122;48
99.306394558;49
101.270657596;50
103.385034014;51
107.404444444;51.666
