start;measure
1.976598639;0.917
2.356984127;1
6.169501134;2
10.303673469;3
15.362426304;4
19.770226757;5
23.863968254;6
27.994716553;7
32.486984127;8
37.151564626;9
41.439863946;10
45.820634921;11
48.985555556;12
52.820090703;13
56.063832200;14
59.991496599;15
64.123741497;16
67.926281179;17
71.166099773;18
74.348526077;19
77.443038549;20
80.071292517;21
83.004399093;22
86.628684807;23
90.671859410;24
94.750566893;25
99.178140590;26
103.748730159;27
108.780430839;28
112.341723356;29
118.206417234;30
122.146802721;31
126.394058957;32
131.494058957;33
136.090385488;34
140.597959184;35
144.840385488;36
148.206439909;37
152.556281179;38
156.843242630;39
161.383015873;40
165.549841270;41
169.605918367;42
174.474761905;43
180.140000000;44
184.957120181;44.666
