start;measure
2.358662132;1
4.769886621;2
7.470453515;3
10.156938776;4
12.641746032;5
15.055850340;6
17.890340136;7
20.555487528;8
23.158639456;9
25.881337868;10
28.290770975;11
30.834172336;12
33.509115646;13
36.222040816;14
38.729501134;15
41.715283447;16
44.192199546;17
46.960204082;18
49.491451248;19
52.078095238;20
54.646417234;21
57.242086168;22
60.115986395;23
62.907687075;24
65.527913832;25
68.182176871;26
70.791587302;27
73.300997732;28
75.958888889;29
78.705668934;30
81.347108844;31
83.938639456;32
86.751655329;33
89.608412698;34
92.490272108;35
95.156303854;36
97.840793650;37
100.504104308;38
103.129206349;39
106.178956916;40
108.468888889;41
110.986213152;42
113.804557823;43
116.400272109;44
118.965215420;45
121.593446712;46
124.291950112;47
127.168503401;48
129.796213152;49
132.439160998;50
135.031655329;51
137.551700680;52
140.133605442;53
142.682811791;54
145.376167800;55
148.178548753;56
150.758412698;57
153.430702948;58
155.954149660;59
158.445034014;60
161.149183673;61
163.721995465;62
166.354739229;63
168.999954649;64
171.745102041;65
174.308798186;66
177.014693878;67
179.658730159;68
182.398684807;69
184.948480726;70
187.855283447;71
190.618911565;72
193.167619048;73
195.750680272;74
198.147981859;75
200.772108844;76
203.258480726;77
205.934557823;78
208.437210884;79
211.402675737;80
214.042993197;81
216.673356009;82
219.271451247;83
221.921768707;84
224.448140590;85
227.043310658;86
229.679365079;87
232.542698413;88
235.184058957;89
237.852471655;90
240.296145125;91
242.951292517;92
245.717891156;93
248.356507937;94
250.840476190;95
253.543015873;96
256.737278912;97
259.333015873;98
262.063628118;99
264.747346939;100
267.481972789;101
270.056099773;102
273.589773242;103
276.899909297;104
279.461179138;105
282.118956916;106
284.714013605;107
287.585419501;108
290.054784580;109
292.651473923;110
295.217233560;111
298.158548753;112
300.865034014;113
303.447482993;114
306.285986395;115
308.897823129;116
311.342040816;117
314.119909297;118
317.044331066;119
320.102448980;120
322.910204082;121
325.574671202;122
328.198775510;123
330.968707483;124
333.857551020;125
336.836780045;126
339.440022676;127
342.294149660;128
345.165124717;129
348.144920635;130
351.783582766;131
354.507210884;132
357.153560091;133
359.681814059;134
362.656235828;135
365.322040816;136
369.260770975;137
372.545215420;137.500
