start;measure
1.811201814;1
4.822358277;2
7.538979592;3
10.525170068;4
13.442517007;5
16.487188209;6
19.285668934;7
22.117800454;8
25.064671202;9
27.895147392;10
30.751405896;11
33.664535147;12
36.809047619;13
39.844036281;14
42.849637188;15
45.754920635;16
48.963083900;17
52.089002268;18
55.413446712;19
58.340680272;20
61.613900227;21
64.874240363;22
68.256666667;23
71.503696145;24
75.407981859;25
79.332244898;26
83.165170067;27
86.970702950;28
89.946054422;29
93.000430839;30
96.941632653;31
100.595102041;32
104.184444444;33
108.549455782;34
111.998843537;35
115.226893424;36
119.185873015;37
122.620022676;38
126.597029478;39
130.515918367;40
133.435759637;41
136.253310658;42
139.913582766;43
143.537256236;44
147.811428571;45
152.594467120;46
156.250317460;47
164.363174603;48
169.365510160;48.999
