start;measure
0.786235828;1
7.546984127;2
15.639637188;3
22.593015873;4
32.185102041;5
40.094943311;6
47.397959184;7
54.847324263;8
62.253764172;9
70.333242630;10
77.217142857;11
84.574603175;12
91.753605442;13
99.303469388;14
107.261133787;15
115.487755102;16
122.250204082;17
129.078662132;18
136.252380952;19
143.877505669;20
151.955600907;21
159.900476190;22
168.549659864;23
176.039092971;24
183.379977324;25
191.361337868;26
198.827641723;27
206.722199546;28
215.537845805;29
222.809841270;30
232.129886621;31
239.806757370;31.999
