start;measure
1.420634921;1
5.436938776;2
9.051541950;3
12.421904762;4
15.898730159;5
19.113446712;6
22.808321995;7
26.443560090;8
30.035374149;9
33.385578231;10
36.685895692;11
40.399523810;12
43.972312926;13
47.338321995;14
51.093083900;15
54.388594104;16
58.040702948;17
63.005986395;18
66.631111921;19
70.342154195;20
73.944036281;21
77.212562358;22
80.539274376;23
83.956485261;24
87.232403628;25
90.561224490;26
94.088299320;27
97.420147392;28
100.790589569;29
103.777596372;30
107.608027211;31
110.844943311;32
114.347551020;33
117.544376417;34
120.923673469;35
124.559047619;36
128.301428571;37
132.309092971;38
135.649943311;39
139.643356009;40
143.214897959;41
147.208571429;42
151.264943311;43
154.756099773;44
158.659773243;45
162.848299320;46
166.296258503;47
170.077664399;48
174.471111111;49
184.372789116;49.999
