start;measure
1.821224490;0.833
2.837392290;1
6.837573696;2
11.031428571;3
16.087732426;4
20.511632653;5
24.991145124;6
30.013786848;7
35.141360544;8
40.260385488;9
45.160612245;10
49.693287982;11
55.148843537;12
60.623129252;13
66.335147392;14
71.194126984;15
75.900294785;16
80.522063492;17
84.726485261;18
89.180997732;19
93.582743764;20
98.054716553;21
103.678022172;22
108.997437642;23
115.171269841;24
121.182698413;25
126.448730159;26
131.433174603;27
137.889183673;28
144.624739229;29
152.104557823;30
158.159523810;31
164.818684807;32
170.882494331;32.666
