start;measure
0.371519274;0.750
1.159092971;1
3.884263039;2
6.593628118;3
9.386303855;4
12.311043084;5
15.128662132;6
17.822403628;7
20.537823129;8
23.088684807;9
25.754875283;10
28.328344671;11
30.928548753;12
33.411473923;13
35.979274376;14
38.535283447;15
41.205623583;16
43.889727891;17
46.622947846;18
49.615941043;19
52.156054422;20
54.772607710;21
57.585056689;22
60.226734694;23
62.906984127;24
65.514149660;25
68.155215420;26
70.819115646;27
73.742766440;28
76.366757370;29
79.239954649;30
81.912698413;31
85.036507937;32
87.841088435;33
90.441496599;34
93.009319728;35
95.450657596;36
98.186122449;37
101.017551020;38
103.879727891;39
106.720068027;40
109.425759637;41
112.170090703;42
114.962358277;43
117.516145125;44
120.095804989;45
122.748775510;46
125.365170068;47
127.965170068;48
130.793038549;49
133.445102041;50
136.271428571;51
138.908662132;52
141.551950113;53
144.202063492;54
146.794308390;55
149.373469388;56
152.381428571;57
155.267868481;58
158.197709751;59
160.906825397;60
163.654240363;61
166.490340136;62
169.202947846;63
171.965555556;64
174.870907029;65
178.042675737;66
181.292630385;67
183.925260771;68
186.833786848;69
189.825442177;70
192.757188209;71
195.703514739;72
198.544058957;73
201.392811791;74
204.283560091;75
207.473582766;76
211.239818594;77
214.845464853;78
218.360453515;79
221.889886621;80
225.781065760;81
228.670113379;82
232.301768707;83
238.052244898;83.999
