start;measure
0.814353742;1
3.511179138;2
6.189478458;3
8.834285714;4
11.591383220;5
14.506031746;6
20.522358277;7
23.292789116;8
26.157628118;9
28.809274376;10
31.476689342;11
34.309909297;12
36.869795918;13
39.809319728;14
42.780476190;15
45.403219955;16
48.285102041;17
50.885532880;18
53.628888889;19
56.345736961;20
59.400430839;21
62.174603175;22
65.022358277;23
67.797301587;24
70.348253968;25
73.054126984;26
75.715396825;27
78.423174603;28
81.173877551;29
84.000725624;30
86.736281179;31
89.447755102;32
92.139841270;33
94.883877551;34
97.747777778;35
100.396825397;36
106.017619048;37
108.621315193;38
111.251632653;39
114.049410431;40
116.631938775;41
119.581814059;42
122.358866213;43
125.305668934;44
128.072675737;45
130.969342404;46
133.976371882;47
136.807687075;48
139.373922902;49
142.173469388;50
145.367029478;51
148.339047619;52
151.118299320;53
153.732607710;54
156.547959184;55
159.398798186;56
162.326371882;57
165.151451247;58
168.024126984;59
170.800430839;60
173.796984127;61
176.576507937;62
179.299092971;63
182.050204082;64
184.974535147;65
188.093900227;66
192.126439909;67
198.919047619;67.999
