start;measure
0.805351474;1
3.405079365;2
6.309229025;3
9.153492064;4
12.989229025;5
17.042743764;6
20.096439909;7
24.511768707;8
28.483219955;9
31.652857143;10
34.824013610;11
37.995034014;12
41.660294785;13
44.904761905;14
48.403628118;15
51.450453515;16
55.596235828;17
58.883764172;18
62.517256236;19
65.698594104;20
69.556462585;21
72.983832200;22
77.170317460;23
80.797346939;24
85.026145125;25
88.836394558;26
92.498208617;27
96.438367347;28
100.002154195;29
104.302108844;30
108.554512472;31
111.718185941;32
114.935691610;33
117.949977324;34
121.926870748;35
125.272222222;36
128.647120181;37
131.895396825;38
135.650385488;39
139.512176871;40
143.585646259;41
146.973945578;42
151.111179138;43
155.072630385;44
159.005555556;45
162.627165533;46
167.097369615;47
171.470907029;48
175.432539683;49
179.334580499;50
183.452698413;51
188.339546485;52
192.586371882;53
196.669433107;54
201.756961451;55
206.112176871;56
210.590589569;57
215.018911565;58
220.517732426;59
224.717120182;60
232.309977324;61
238.352358272;61.999
