start;measure
0.582811791;1
3.441859410;2
6.864331066;3
9.392335601;4
11.963673469;5
14.502857143;6
17.569387755;7
22.028253968;8
26.614965986;9
29.634648526;10
32.882607710;11
36.398730159;12
40.127142858;13
43.683990930;14
47.238798186;15
50.916258503;16
54.810408163;17
58.074489796;18
61.792698413;19
65.668503401;20
69.449818594;21
73.062018141;22
77.331904762;23
81.899705215;24
87.657052154;25
90.550476190;26
94.070907029;27
96.723990930;28
100.736122449;29
103.783582766;30
106.925351474;31
110.494013605;32
114.279297052;33
117.728571429;34
121.394625850;35
125.025079365;36
128.831564626;37
132.197845805;38
135.430544218;39
139.211647770;40
143.158208617;41
146.613718821;42
150.348321995;43
154.989319728;44
160.020612245;45
162.442675737;46
164.528072562;47
166.639637188;48
168.835623583;49
170.830204082;50
172.929024943;51
175.119410431;52
177.295668934;53
179.552675736;54
181.609603174;55
183.655374150;56
186.454013605;57
191.184739229;58
197.833854875;59
201.294603175;60
205.056213152;61
209.113628113;62
212.926235828;63
216.523696145;64
220.605011338;65
224.977981860;66
229.438163265;67
233.195668934;68
237.240113379;69
241.330476190;70
245.424965986;71
249.327120181;72
253.281451247;73
257.945714286;74
263.440884354;75
269.444739229;76
275.463764172;77
278.444648526;78
282.228639456;79
284.797868481;80
287.500000000;81
291.323990930;82
298.816961451;82.999
