start;measure
0.680634921;1
5.076938776;2
9.220249433;3
13.561904762;4
18.091587302;5
22.291473923;6
26.108321995;7
30.236780045;8
34.191791383;9
37.936145125;10
42.145895692;11
45.919523810;12
49.821156463;13
54.422108844;14
58.375578231;15
62.797551020;16
67.204331066;17
72.245260771;18
76.434807256;19
80.922154195;20
85.104126984;21
89.032562358;22
92.799274376;23
96.696485261;24
100.532403628;25
104.421224490;26
108.448299320;27
112.393446712;28
116.430589569;29
120.977596372;30
125.248027211;31
129.299659866;32
133.359954649;33
137.841564626;34
141.743673469;35
146.147687076;36
150.701428571;37
154.759546485;38
158.792792355;39
163.325124717;40
167.719795918;41
172.268571429;42
176.524943311;43
180.372881236;44
184.779773243;45
189.728299320;46
193.831972789;47
198.917664399;48
205.148140590;49
217.732789116;49.999
