start;measure
0.751201814;1
3.472040816;2
6.178979592;3
9.065170068;4
11.934580499;5
14.967188209;6
17.785668934;7
20.549614512;8
23.264671202;9
26.126961451;10
28.851405896;11
31.672176871;12
34.509047619;13
37.362857143;14
40.286507937;15
43.191791383;16
46.170498866;17
49.267596372;18
52.344058957;19
55.080680272;20
58.256258503;21
61.494240363;22
64.776666667;23
68.044376417;24
71.846054422;25
75.719682540;26
79.364104308;27
83.419410431;28
86.177641723;29
88.860430839;30
92.181632653;31
95.324353741;32
98.784444444;33
102.569455782;34
105.898843537;35
108.935260771;36
112.793174603;37
115.961269841;38
119.317029478;39
123.381587302;40
125.953832200;41
128.815532880;42
132.047845805;43
135.437256236;44
139.491428571;45
144.154467120;46
148.758775510;47
152.763174603;48
161.972652900;48.999
