start;measure
0.657142857;0.750
1.253764172;1
3.564489796;2
6.028843537;3
8.420430839;4
10.883219955;5
13.277188209;6
15.768866213;7
18.377477324;8
20.625487528;9
22.903877551;10
25.135215420;11
27.363746032;12
29.809569161;13
32.206530612;14
34.544965986;15
36.799637188;16
39.261814059;17
41.504240363;18
43.973197279;19
46.191473923;20
48.438775510;21
50.597142857;22
52.765306122;23
55.034920635;24
57.453038549;25
59.671043084;26
61.931292517;27
64.100861678;28
66.378775510;29
68.801224490;30
71.259365079;31
73.601715797;32
75.872385488;33
78.037142857;34
80.159750567;35
82.386235828;36
84.559591837;37
86.704172336;38
88.918435374;39
91.312426304;40
93.753378685;41
95.960884354;42
98.197687075;43
100.377800454;44
102.636643991;45
104.805578231;46
107.112290249;47
109.513061224;48
112.260204082;49
114.769070295;50
117.307233560;51
119.717460317;52
122.261065760;53
124.886190476;54
128.022857143;55
131.090612245;55.500
