start;measure
0.195918367;0.833
2.559138322;1
4.395759637;2
6.330521542;3
8.244648526;4
10.296235828;5
12.385260771;6
14.324739229;7
16.178117914;8
18.068820862;9
20.059977324;10
21.772653061;11
23.943174603;12
25.957823129;13
28.034693878;14
29.726530612;15
31.738049887;16
33.723356009;17
35.634489796;18
37.684013605;19
39.608276644;20
41.658934240;21
43.848730159;22
45.643492063;23
47.641360544;24
49.484603175;25
51.291859410;26
53.178072562;27
55.221451247;28
57.188594104;29
59.039931973;30
61.367346939;31
63.398253968;32
65.384761905;33
67.362063492;34
69.430839002;35
71.293764172;36
73.379591837;37
75.799591837;38
77.952607710;39
80.616258504;40
82.948163265;41
85.078004535;42
90.037097506;43
93.913220000;43.999
