start;measure
1.393174604;0.833
1.870068027;1
4.205147392;2
6.477369615;3
8.721201814;4
11.148072562;5
13.643900227;6
15.884648526;7
18.265986395;8
20.425804989;9
22.622630385;10
24.815034014;11
26.899206349;12
29.146870748;13
31.552947846;14
34.912471655;15
36.123854875;16
37.579455782;17
38.873968254;18
40.285691610;19
41.750498866;20
43.178639456;21
44.577460317;22
46.141950113;23
47.758526077;24
49.185714286;25
50.737029478;26
54.395215420;27
57.225691610;28
60.093854875;29
62.908185941;30
65.766938776;31
68.812562358;32
71.934512472;33
74.995374150;34
77.922698413;35
81.171179138;36
84.534042760;37
87.682131519;38
91.017823129;39
94.680680272;40
98.015102041;41
102.630204082;42
106.478526077;43
110.755873016;44
112.947959184;45
114.954489796;46
117.098956916;47
119.235374150;48
121.621451247;49
124.038208617;50
126.190294785;51
128.391587302;52
130.492063492;53
132.565765306;54
134.632879819;55
136.791882086;56
139.030634921;57
141.348979592;58
145.416870748;59
146.623945578;60
147.958526077;61
149.334580499;62
150.677789115;63
152.208707483;64
153.730090703;65
155.517596372;66
157.177074830;67
158.920589569;68
160.508117914;69
162.420589569;70
166.102834467;71
168.877165533;72
171.863265306;73
174.922834467;74
178.146938776;75
181.560307742;76
184.779727891;77
187.901077097;78
191.073356009;79
194.756802721;80
198.180351474;81
201.600000000;82
204.944081633;83
209.141133787;84
213.267755102;85
218.945986395;86
223.955260771;87
229.551519274;88
240.072789116;88.999
