start;measure
0.618117914;1
3.091179138;2
5.869478458;3
8.614285714;4
11.491383220;5
14.406031746;6
19.634784580;7
22.272789116;8
25.268140590;9
28.143673469;10
30.731655329;11
33.606530612;12
36.109795918;13
38.909319728;14
41.780476190;15
44.363219955;16
47.165102041;17
49.805532880;18
52.608888889;19
55.522811791;20
58.380430839;21
61.094603175;22
63.973446712;23
66.652131519;24
69.368253968;25
72.094126984;26
74.815396825;27
77.703174603;28
80.393877551;29
83.100725624;30
85.836281179;31
88.607755102;32
91.359841270;33
94.123877551;34
96.867777778;35
99.757210884;36
105.017619048;37
107.681315193;38
110.638367347;39
113.249410431;40
115.973877551;41
118.901814059;42
121.298866213;43
124.045668934;44
126.672675737;45
129.631428572;46
132.316326531;47
134.927687075;48
137.573922902;49
140.381734694;50
143.527029478;51
146.339047619;52
149.098299320;53
151.712607710;54
154.407959184;55
157.138798186;56
159.986371882;57
162.781278912;58
165.644126984;59
168.220430839;60
171.024331066;61
173.696507937;62
176.359092971;63
178.990204082;64
181.674535147;65
184.453900227;66
188.126439909;67
194.419047619;67.999
