start;measure
1.381587302;0.833
1.799297052;1
3.805147392;2
5.797369615;3
7.641201814;4
9.788072562;5
11.863900227;6
14.004648526;7
16.045986395;8
18.225804989;9
20.282630385;10
22.395034014;11
24.299682540;12
26.650544218;13
28.793356009;14
32.432471655;15
33.590839002;16
35.029251701;17
36.353968254;18
37.765691610;19
39.055646259;20
40.377414966;21
41.777460317;22
43.321950113;23
44.758526077;24
46.185714286;25
47.737029478;26
51.795215420;27
54.979297052;28
58.293854875;29
61.468185941;30
64.666938776;31
67.767596372;32
71.061904762;33
74.228027211;34
77.502698413;35
80.980612245;36
84.778299320;37
88.484897959;38
92.037823129;39
96.200680272;40
100.375328798;41
105.191791383;42
108.978526077;43
113.755873016;44
115.967959184;45
117.814489796;46
119.856485261;47
121.735374150;48
123.892426304;49
126.078208617;50
128.129886621;51
130.161882086;52
132.292063492;53
134.277981859;54
136.231179138;55
138.107551020;56
140.464013605;57
142.630521542;58
146.616870748;59
147.823945578;60
149.058526077;61
150.272267574;62
151.590680272;63
152.753265306;64
154.026462585;65
155.457596372;66
156.983514739;67
158.420589569;68
159.788117914;69
161.500589569;70
165.262834467;71
168.457165533;72
171.763265306;73
174.962834467;74
178.146938776;75
181.461224490;76
184.879727891;77
188.114285714;78
191.573356009;79
195.356802721;80
199.213219955;81
202.914285714;82
206.698934240;83
211.167029478;84
215.588934240;85
221.105986395;86
224.975260771;87
230.551519274;88
237.652789116;88.999
