start;measure
1.238095252;0.750
2.633764172;1
5.304489796;2
7.968843537;3
10.602448980;4
13.223219955;5
15.937188209;6
18.827346939;7
21.459909297;8
24.205487528;9
26.907392290;10
29.675215420;11
32.452947846;12
35.289569161;13
37.946530612;14
40.744965986;15
43.484557823;16
46.381814059;17
49.021201815;18
51.631156463;19
54.431473923;20
57.281201814;21
60.097142857;22
63.003696145;23
65.943174603;24
68.673038549;25
71.431043084;26
74.335510204;27
77.260861678;28
80.027551020;29
82.781224490;30
85.539365079;31
88.164625850;32
90.751609977;33
93.506598639;34
96.119750567;35
98.781882086;36
101.487823129;37
104.104172336;38
106.798435374;39
109.658435374;40
112.313378685;41
114.859365079;42
117.417687075;43
120.237800454;44
122.856643991;45
125.372653061;46
128.089682540;47
130.833061224;48
133.860204082;49
136.669070295;50
139.358934240;51
142.107301585;52
144.801065760;53
147.606190476;54
150.842857143;55
152.870612245;55.500
