start;measure
1.305079365;0.917
2.036984127;1
5.509501134;2
9.437346938;3
13.643265306;4
18.670226757;5
22.215351474;6
26.278458050;7
31.006984127;8
35.353151927;9
39.588616780;10
43.669999997;11
47.765555556;12
52.180090703;13
56.277959184;14
59.931496599;15
63.763741497;16
67.546281179;17
70.366099773;18
73.148526077;19
76.543038549;20
79.271292517;21
81.924399093;22
86.199818594;23
89.092813051;24
92.741587302;25
97.572018141;26
102.688730159;27
108.253446712;28
113.343650792;29
117.726417234;30
122.086802721;31
127.574058957;32
133.394058957;33
138.310385488;34
143.500952381;35
148.695192744;36
151.942562358;37
155.896281179;38
159.796485260;39
164.623015873;40
168.509841270;41
174.385918367;42
178.814761905;43
184.340000000;44
188.797120181;44.666
