start;measure
1.607346939;0.833
2.089365079;1
3.893333333;2
6.030136054;3
7.750521542;4
11.806145125;5
13.829229025;6
16.049948980;7
18.855102041;8
20.872517007;9
22.787346939;10
25.212698413;11
27.913469388;12
30.785442177;13
33.101496599;14
35.016167800;15
36.941315193;16
38.690680272;17
40.690680272;18
42.484875283;19
44.298503401;20
46.056575964;21
48.237052154;22
49.952448979;23
51.813990930;24
53.865759637;25
55.501927438;26
57.333129252;27
59.056621315;28
61.239024943;29
65.853356009;30
70.475351474;31
72.397505669;32
74.152335601;33
75.868390023;34
78.767641723;35
83.713514739;36
87.192199546;37
90.806462585;38
94.150181406;39
97.978820862;40
103.123968254;41
107.043945578;42
111.964285718;43
114.388163265;44
116.390158730;45
118.697936508;46
125.493038549;47
135.040793651;47.999
