start;measure
0.743038549;0.750
1.413605442;1
3.918571429;2
6.360725624;3
8.984920635;4
11.639523810;5
14.578775510;6
17.093514739;7
19.618639456;8
22.093151927;9
24.541269841;10
27.051247166;11
29.557210884;12
32.099727891;13
34.588979592;14
37.442857143;15
39.942380952;16
42.513242630;17
45.012766440;18
47.684852608;19
50.160090703;20
52.688888889;21
55.612653061;22
58.116235828;23
60.697777778;24
63.104467120;25
65.854467120;26
68.350045351;27
70.936961451;28
73.745238095;29
76.413560091;30
79.017505669;31
82.007845805;32
84.790907029;33
87.315147392;34
89.851700680;35
92.312380952;36
95.107641723;37
97.688117914;38
100.580498866;39
103.960816327;40
106.920498866;41
109.540272109;42
112.269637188;43
114.729795918;44
117.146371882;45
119.650022676;46
122.206621315;47
124.830476190;48
127.709297052;49
130.557188209;50
133.182380952;51
135.859274376;52
138.320249433;53
140.765283447;54
143.170408163;55
145.612494331;56
148.181882086;57
150.765487528;58
153.435555556;59
155.856870748;60
158.364965986;61
160.947074830;62
163.393469388;63
165.890861678;64
168.505056689;65
171.549024943;66
175.134308390;67
177.957732426;68
180.832721088;69
183.571156463;70
186.249886621;71
188.966961451;72
191.667755102;73
194.323356009;74
196.992040816;75
199.920884354;76
203.721383220;77
207.702040816;78
211.162267574;79
214.626938776;80
218.391859410;81
221.888412698;82
226.863197279;83
232.560000000;83.999
