start;measure
0.311315193;1
4.023424036;2
7.311337868;3
10.560476191;4
14.182925170;5
17.345691610;6
20.695419501;7
23.766190476;8
27.358412698;9
30.753718821;10
34.141156463;11
37.279795918;12
40.796122449;13
43.905600907;14
47.197573696;15
50.607301587;16
53.459569161;17
57.432086168;18
60.929138322;19
64.293696145;20
67.553741497;21
70.992290249;22
74.119614512;23
77.289070295;24
80.260702948;25
83.331564626;26
86.344535147;27
89.429909297;28
92.445487528;29
95.671383220;30
99.082471655;31
102.439455782;32
105.324535147;33
108.489024943;34
111.393219955;35
114.290045351;36
117.517551020;37
120.463650794;38
123.665714286;39
127.757641723;40
131.173378685;41
134.644240363;42
137.639047619;43
141.027936508;44
144.489977324;45
148.145873016;46
151.598843537;47
154.516439909;48
157.186893424;49
159.876984127;50
162.421383220;51
165.148276644;52
167.949931973;53
171.033083900;54
174.223333333;55
177.762857143;56
180.892267574;57
184.354058957;58
188.102539683;59
191.351383220;60
194.191950113;61
196.829433107;62
199.289365079;63
201.896553288;64
204.495487528;65
207.408888889;66
209.876848073;67
212.951587302;68
215.638526077;69
218.940226757;70
222.021315193;71
225.158027210;72
228.831927438;73
243.347142857;74
246.368321995;74.999
