start;measure
0.238662132;1
2.829886621;2
7.370453515;3
9.716938776;4
11.921746032;5
14.075850340;6
16.370340136;7
18.395487528;8
20.538639456;9
22.861337868;10
25.090770975;11
27.334172336;12
29.429115646;13
31.642040816;14
33.709501134;15
36.075283447;16
38.272199546;17
40.486734694;18
42.590725624;19
44.718095238;20
46.846417234;21
49.062086168;22
51.195986395;23
53.547687075;24
55.887913832;25
58.422176871;26
60.771587302;27
62.900332577;28
64.978888889;29
67.205668934;30
69.544217687;31
71.938639456;32
74.011655329;33
76.188412698;34
78.400136054;35
80.753151927;36
83.105396825;37
85.324104308;38
87.589206349;39
89.878956916;40
92.048888889;41
94.166213152;42
96.404557823;43
98.620272109;44
100.665215420;45
102.893446712;46
105.092743764;47
107.348503401;48
109.676213152;49
111.779160998;50
113.891655329;51
116.091700680;52
118.253605442;53
120.362811791;54
122.673083900;55
124.898548753;56
127.238412698;57
129.610702948;58
131.914149660;59
134.085034014;60
136.249183673;61
138.401995465;62
140.594739229;63
142.839954649;64
145.065102041;65
147.308798186;66
149.434693878;67
151.638730159;68
153.838684807;69
155.968480726;70
158.155283447;71
160.198911565;72
162.367619048;73
164.490680272;74
166.507981859;75
168.532108844;76
170.638480726;77
172.734557823;78
174.897210884;79
177.242675737;80
179.288598639;81
181.653356009;82
183.831451247;83
185.861768707;84
188.128140590;85
190.143310658;86
192.479365079;87
194.622698413;88
197.024058957;89
199.281235828;90
201.576145125;91
203.671292517;92
205.737891156;93
207.976507937;94
210.200476190;95
212.283015873;96
214.497278912;97
216.713015873;98
218.983628118;99
221.307346939;100
223.521972789;101
225.696099773;102
228.209886621;103
230.899909297;104
233.021179138;105
235.318956916;106
237.574013605;107
239.985419501;108
242.094784580;109
244.411473923;110
246.677233560;111
248.918548753;112
251.185034014;113
253.347482993;114
255.665986395;115
257.957823129;116
260.042040816;117
262.319909297;118
264.804331066;119
267.322448980;120
269.670204082;121
272.034671202;122
274.278775510;123
276.462902494;124
278.997551020;125
281.276780045;126
283.680022676;127
286.134149660;128
288.665124717;129
291.424920635;130
294.383582766;131
296.947210884;132
299.213560091;133
301.381814059;134
303.656235828;135
306.082040816;136
310.060770975;137
313.925215420;137.500
