start;measure
2.214784580;1
3.730476190;2
5.294149660;3
6.814648526;4
8.349455782;5
9.715510204;6
11.288390023;7
13.071836735;8
14.588775510;9
16.251383220;10
17.758526077;11
19.468911565;12
21.138095238;13
22.804421769;14
24.332312925;15
26.119795918;16
27.566190476;17
29.332312924;18
31.047029478;19
32.580249433;20
34.177619048;21
35.856235828;22
37.323922902;23
38.994308390;24
40.434036281;25
41.912630385;26
43.384421769;27
44.862993197;28
46.539365079;29
48.119750567;30
49.757959184;31
51.380158730;32
52.981315193;33
54.704058957;34
56.248027211;35
57.736643991;36
59.343605442;37
60.878979592;38
62.579387755;39
64.083333333;40
65.856417234;41
67.691065760;42
69.337482993;43
71.183922902;44
72.749637188;45
74.303911564;46
75.991995465;47
77.712126984;48
79.198163265;49
80.795668934;50
82.266122449;51
83.809773243;52
85.375102041;53
86.970816327;54
88.489365079;55
90.145464853;56
91.604489796;57
93.243310658;58
94.965963719;59
96.630816327;60
98.236666667;61
99.801609977;62
101.374784580;63
102.969319728;64
104.882131519;65
106.491904762;66
108.197414966;67
109.797437642;68
111.357573696;69
113.183968254;70
114.828163265;71
116.545714286;72
118.147097506;73
119.775918367;74
121.601111111;75
123.327369615;76
124.844943311;77
126.433945578;78
128.083424036;79
129.736666666;80
131.357981859;81
132.844240363;82
134.322176871;83
135.864671202;84
137.431791383;85
138.985600907;86
140.717800454;87
142.444693878;88
144.111519274;89
145.813832200;90
147.471179138;91
149.164807256;92
150.681632653;93
152.255374150;94
153.844308390;95
155.443083900;96
157.086235828;97
158.940045351;98
160.772244898;99
162.465555556;100
164.392244898;101
166.119501134;102
169.580839002;103
171.424489796;104
172.964308390;105
174.425963719;106
175.999954649;107
177.518367347;108
179.582471655;109
185.514285714;109.999
