start;measure
1.534240363;1
5.474489796;2
9.474489796;3
14.224852608;4
17.582834467;5
21.743741497;6
25.930566893;7
30.200204082;8
33.688027211;9
37.768117914;10
42.417074830;11
46.757936508;12
50.936077098;13
55.872358277;14
59.876916100;15
63.762426304;16
67.758435374;17
72.732244898;18
75.876598639;19
80.021609977;20
84.877301587;21
89.714217687;22
93.323809524;23
97.635034014;24
102.156031746;25
107.253854875;26
111.009342404;27
115.897210884;28
120.350226757;29
125.311428571;30
129.340770975;31
135.139659864;32
138.863446712;33
142.928185941;34
147.675056689;35
152.205963719;36
155.919229025;37
160.061303855;38
164.854580499;39
169.365600907;40
173.457573696;41
178.964829932;42
182.797596372;43
186.807981859;44
190.946485261;45
196.614580499;46
200.000022676;47
204.942108844;48
210.206031746;49
215.055396825;50
218.613469388;51
223.283492063;52
228.705487528;53
233.425464852;54
237.587437642;55
242.863968254;56
247.000385488;57
253.073083900;58
257.294671202;59
263.753446712;60
269.870929619;60.999
