start;measure
0.667074830;1
3.289319728;2
5.939342404;3
8.554104308;4
11.161292517;5
13.743560091;6
16.303582766;7
18.787845805;8
21.320997732;9
23.961950113;10
26.479569161;11
29.053174603;12
31.578321995;13
34.086031746;14
36.793197279;15
39.713945578;16
42.319591837;17
44.994217686;18
47.554376417;19
50.269002268;20
52.782947846;21
55.289342404;22
57.884693878;23
60.417301587;24
63.595941043;25
66.290226757;26
68.811247166;27
71.379773243;28
73.863560091;29
76.455192744;30
78.933492063;31
81.364195011;32
83.809070295;33
86.370566893;34
89.062018141;35
91.687755102;36
94.446825397;37
97.194285714;38
99.905011338;39
102.440657596;40
105.127437642;41
107.957210884;42
112.141995465;43
117.847324263;43.999
