start;measure
0.244376417;1
1.767823129;2
3.596961451;3
5.076825397;4
6.914761905;5
8.468367347;6
10.133628118;7
11.731655329;8
13.452312925;9
15.035941043;10
16.739886621;11
18.390884354;12
20.030408164;13
21.642993197;14
23.318390023;15
24.801904762;16
26.489160998;17
28.051315193;18
29.667755102;19
31.283922902;20
32.983151927;21
34.570589569;22
36.084671202;23
37.760839002;24
39.367709751;25
40.992267574;26
42.683832200;27
47.821587302;28
49.760589569;29
51.701496599;30
53.735170068;31
55.591088435;32
57.552176871;33
59.342834467;34
61.297709751;35
63.221678005;36
65.151337868;37
67.026734694;38
68.930861678;39
70.779206349;40
72.901020408;41
74.834988662;42
76.687664399;43
78.512879819;44
80.630725624;45
82.581383220;46
84.379795918;47
86.038594104;48
87.700408163;49
89.311065760;50
90.812290249;51
92.518979592;52
94.017800454;53
95.520521542;54
97.185668934;55
98.804104308;56
100.421904762;57
101.822448980;58
103.575510204;59
105.333333333;60
106.707052154;61
108.582630385;62
110.319115646;63
112.135170068;64
113.898639456;65
115.684308390;66
118.438049887;67
120.770362812;68
122.948390023;69
126.822448980;69.999
