start;measure
0.781564625;1
2.422063492;2
4.296961451;3
5.979229025;4
7.594761905;5
9.108367347;6
10.633628118;7
12.313265306;8
13.853560091;9
15.435941043;10
17.059886621;11
18.610884354;12
20.160204082;13
21.912675737;14
23.478390023;15
25.097755102;16
26.669160998;17
28.271315193;18
29.942585034;19
31.454784580;20
33.177369615;21
34.830589569;22
36.304671202;23
37.980839002;24
39.679365079;25
41.261133787;26
42.799365079;27
47.654875283;28
49.828866213;29
51.821496599;30
53.900408163;31
55.991088435;32
57.952176871;33
60.002834467;34
62.027165533;35
64.085464853;36
66.111337868;37
68.166734694;38
70.110861678;39
72.159206349;40
74.661020408;41
76.898639456;42
78.774671202;43
80.612879819;44
83.050725624;45
85.241383220;46
87.179795918;47
88.978594104;48
90.880408163;49
92.571065760;50
94.192290249;51
95.858979592;52
97.417800454;53
98.920521542;54
100.545668934;55
102.455102041;56
104.261904762;57
106.095419501;58
108.135510204;59
110.429999998;60
112.447052154;61
114.802630385;62
116.637414966;63
118.775170068;64
121.898639456;65
123.387891156;66
127.608344689;67
131.150362812;68
134.346780046;69
138.222448980;69.999
