start;measure
1.109387755;0.750
1.524897959;1
3.090204082;2
4.622040816;3
6.199410431;4
8.327709751;5
10.426870748;6
12.129886621;7
13.825124717;8
15.771632653;9
18.397732426;10
20.265306122;11
21.991156463;12
23.801723356;13
25.444467120;14
27.125079365;15
28.855646259;16
30.711269841;17
32.372879819;18
34.180816327;19
35.935873016;20
37.699954649;21
39.353106576;22
41.216757370;23
43.196326531;24
45.161065760;25
46.810272109;26
48.659149660;27
52.388480726;28
55.587664399;29
57.416009070;30
59.358390023;31
61.318185941;32
63.109342404;33
64.902335601;34
66.705578231;35
68.770385488;36
70.756009070;37
74.566825397;38
77.998866213;39
79.902675737;40
81.867346939;41
83.900090703;42
86.107346938;43
88.035600907;44
89.954557823;45
91.759637188;46
93.362448980;47
95.089795918;48
96.765578231;49
98.610657596;50
100.791927438;51
102.984444444;51.666
