start;measure
0.458662132;1
2.869886621;2
5.190453515;3
7.616938776;4
9.921746032;5
12.275850340;6
14.750340136;7
17.295487528;8
19.738639456;9
22.081337868;10
24.490770975;11
26.854172336;12
29.369115646;13
31.842040816;14
34.229501134;15
36.875283447;16
39.232199546;17
41.846734694;18
44.230725624;19
46.758095238;20
49.146417234;21
51.642086168;22
54.195986395;23
56.767687075;24
59.247913832;25
61.802176871;26
64.271587302;27
66.680997732;28
69.118888889;29
71.565668934;30
74.238435374;31
76.858639456;32
79.391655329;33
81.848412698;34
84.220136054;35
86.633151927;36
89.025396825;37
91.424104308;38
93.849206349;39
96.418956916;40
98.728888889;41
101.206213152;42
103.704557823;43
106.140272109;44
108.665215420;45
111.113446712;46
113.615487528;47
116.348503401;48
119.056213152;49
121.399160998;50
123.871655329;51
126.311700680;52
128.817210884;53
131.242811791;54
134.053083900;55
136.558548753;56
139.138412698;57
141.670702948;58
144.194149660;59
146.745034014;60
149.149183673;61
151.681995465;62
154.214739229;63
156.739954649;64
159.305102041;65
161.748798186;66
164.114693878;67
166.518730159;68
169.058684807;69
171.428480726;70
173.915283447;71
176.387823130;72
178.807619048;73
181.370680272;74
183.727981859;75
186.112108844;76
188.438480726;77
190.974557823;78
193.337210884;79
196.162675737;80
198.742993197;81
201.353356009;82
203.935804988;83
206.461768707;84
208.968140590;85
211.343310658;86
214.019365079;87
216.422698413;88
218.904058957;89
221.452471655;90
223.936145125;91
226.431292517;92
228.817891156;93
231.456507937;94
233.880476190;95
236.123015873;96
238.237278912;97
241.333015873;98
243.663628118;99
246.067346939;100
248.621972789;101
250.916099773;102
253.629886621;103
256.399909297;104
259.121179138;105
261.678956916;106
264.154013605;107
266.905419501;108
269.354784580;109
271.991473923;110
274.477233560;111
277.258548753;112
279.765034014;113
282.307482993;114
285.025986395;115
287.517823129;116
289.842040816;117
292.519909297;118
295.264331066;119
297.922448980;120
300.470204082;121
303.054671202;122
305.598775510;123
308.028707483;124
310.597551020;125
313.196780045;126
315.720022676;127
318.214149660;128
320.725124717;129
323.704920635;130
326.883582766;131
329.427210884;132
331.853560091;133
334.301814059;134
336.956235828;135
339.542040816;136
344.660770975;137
347.885215420;137.500
