start;measure
0.238662132;1
3.589886621;2
6.870453515;3
9.236938776;4
11.501746032;5
13.715850340;6
16.050340136;7
18.335487528;8
20.758639456;9
23.081337868;10
25.370770975;11
27.654172336;12
30.029115646;13
32.322040816;14
34.609501134;15
37.035283447;16
39.312199546;17
41.766734694;18
44.030725624;19
46.358095238;20
48.646417234;21
50.982086168;22
53.435986395;23
55.807687075;24
58.127913832;25
60.582176871;26
62.971587302;27
65.300997732;28
67.618888889;29
70.025668934;30
72.364217687;31
74.818639456;32
77.171655329;33
79.546825396;34
81.780136054;35
84.053151927;36
86.345396825;37
88.664104308;38
90.949206349;39
93.698956916;40
95.868888889;41
98.146213152;42
100.504557823;43
102.840272109;44
105.245215420;45
107.493446712;46
109.892743764;47
112.348503401;48
114.876213152;49
117.139160998;50
119.471655329;51
121.851700680;52
124.193605442;53
126.562811791;54
129.113083900;55
131.478548753;56
133.878412698;57
136.250702948;58
138.654149660;59
140.945034014;60
143.389183673;61
145.761995465;62
148.094739229;63
150.519954649;64
152.905102041;65
155.168798186;66
157.474693878;67
159.778730159;68
162.138684807;69
164.448480726;70
166.755283447;71
169.178911565;72
171.487619048;73
173.810680272;74
176.067981859;75
178.472108844;76
180.738480726;77
183.034557823;78
185.297210884;79
187.802675737;80
189.982993197;81
192.353356009;82
194.711451247;83
197.061768707;84
199.428140590;85
201.703310658;86
204.099365079;87
206.482698413;88
208.784058957;89
211.232471655;90
213.576145125;91
216.031292517;92
218.257891156;93
220.816507937;94
223.180476190;95
225.443015873;96
227.837278912;97
230.373015873;98
232.763628118;99
235.127346939;100
237.541972789;101
239.796099773;102
242.509886621;103
245.379909297;104
247.741179138;105
250.298956916;106
252.754013605;107
255.385419501;108
257.654784580;109
260.151473923;110
262.677233560;111
265.158548753;112
267.565034014;113
270.007482993;114
272.525986395;115
275.077823129;116
277.348010204;117
280.019909297;118
282.528110355;119
284.922448980;120
287.270204082;121
289.854671202;122
292.258775510;123
294.748707483;124
297.357551020;125
299.876780045;126
302.320022676;127
304.834149660;128
307.585124717;129
310.324920635;130
313.603582766;131
316.147210884;132
318.493560091;133
320.881814059;134
323.356235828;135
325.842040816;136
329.860770975;137
333.945215420;137.500
