start;measure
0.371519274;0.750
1.219092971;1
3.718571429;2
7.173628118;3
10.006303855;4
13.291043084;5
16.528662132;6
19.402403628;7
22.397823129;8
25.268684807;9
28.334875283;10
31.408344671;11
34.277210884;12
37.211473923;13
39.988979592;14
43.215283447;15
46.342380952;16
49.289727891;17
52.322947846;18
55.635941043;19
58.696054422;20
61.708888889;21
64.985056689;22
68.096235828;23
71.223968254;24
74.304467120;25
77.395215420;26
80.370045351;27
83.642766440;28
86.606757370;29
89.539954649;30
92.512698413;31
95.696507937;32
98.841088435;33
102.255147392;34
105.351700680;35
108.530657596;36
111.906122449;37
114.388117914;38
118.119727891;39
121.960816327;40
124.805759637;41
127.770090703;42
130.742358277;43
133.609795918;44
136.506371882;45
139.448775510;46
142.666621315;47
145.230476190;48
148.513038549;49
151.645102041;50
154.471428571;51
157.219274376;52
160.051950113;53
163.305283447;54
166.154308390;55
169.112494331;56
172.481428571;57
175.607868481;58
178.897709751;59
181.886825397;60
185.154240363;61
188.190340136;62
191.342947846;63
194.465555556;64
197.865056689;65
201.162675737;66
204.592630385;67
208.057732426;68
211.232721088;69
214.751156463;70
217.957188209;71
221.203514739;72
224.424058957;73
227.492811791;74
230.803560091;75
233.920884354;76
237.639818594;77
241.202040816;78
244.502267574;79
248.089886621;80
252.261065760;81
255.170113379;82
259.401768707;83
266.060000000;83.999
