start;measure
0.215510204;1
1.415532880;2
2.583560091;3
3.765351474;4
5.025102041;5
6.189863946;6
7.451020408;7
8.693877551;8
9.852789116;9
10.944512472;10
12.138707483;11
13.498684807;12
14.564172336;13
15.924126984;14
17.150158730;15
18.303287982;16
19.525011338;17
20.689410431;18
21.942335601;19
23.124739229;20
24.281269841;21
25.422199546;22
26.744195011;23
27.860793651;24
29.177959184;25
30.388253968;26
31.649727891;27
32.799795918;28
33.955532880;29
35.256439909;30
36.428866213;31
37.755238095;32
39.038877551;33
40.200000000;34
41.455941043;35
42.611541950;36
43.945079365;37
45.058049887;38
46.210634920;39
47.397142857;40
48.599977324;41
49.722063492;42
51.027959184;43
52.097732426;44
53.314920635;45
54.482312925;46
55.630476190;47
56.739750567;48
58.098480726;49
59.159365079;50
60.446848073;51
61.625147392;52
62.947800454;53
64.056099773;54
65.419795918;55
66.585260771;56
67.820770975;57
68.952040816;58
70.123333333;59
71.357505669;60
72.724988662;61
73.924467120;62
75.049115646;63
76.194489796;64
79.346575964;64.999
