start;measure
0.360126984;1
3.417188209;2
6.400249433;3
9.521904762;4
12.538730159;5
14.913446712;6
18.518775510;7
21.596780045;8
24.857263794;9
27.876145125;10
30.785895692;11
33.959523810;12
37.463922902;13
40.198321995;14
43.913083900;15
46.817551020;16
50.120702948;17
54.445986395;18
58.054807256;19
61.222154195;20
64.381345427;21
67.732562358;22
70.934637188;23
74.256485261;24
77.552403628;25
80.801224490;26
83.968299320;27
86.710294785;28
89.625147392;29
92.397596372;30
95.748027211;31
98.648866213;32
101.799954649;33
104.764376417;34
107.563673469;35
111.215895692;36
115.104240363;37
117.549092971;38
120.909546485;39
124.785124717;40
128.319795918;41
132.188571429;42
135.884943311;43
139.399614512;44
143.299773243;45
147.568299320;46
150.331972789;47
153.777664399;48
158.071111111;49
163.012789116;49.999
