start;measure
2.611519274;0.750
3.399092971;1
6.104263039;2
9.360725624;3
12.086303855;4
15.151043084;5
18.388662132;6
21.093514739;7
23.737823129;8
26.353151927;9
29.081269841;10
31.828344671;11
34.368548753;12
37.051473923;13
39.788979592;14
42.842857143;15
45.342380952;16
48.009727891;17
50.852766440;18
53.575941043;19
56.476054422;20
59.426666667;21
62.365056689;22
65.056235828;23
67.857777778;24
70.394149660;25
73.275215420;26
75.850045351;27
78.842766440;28
81.365238095;29
84.193560091;30
86.812698413;31
89.636507937;32
92.341848072;33
94.961496599;34
97.631700680;35
100.372380952;36
103.126122449;37
105.857551020;38
108.659727891;39
112.160816327;40
114.685759637;41
117.470090703;42
120.289637188;43
122.856145125;44
125.606371882;45
128.328775510;46
130.945170068;47
133.665170068;48
136.613038549;49
139.457188209;50
142.171428571;51
144.957823128;52
147.651950113;53
150.502063492;54
153.594308390;55
156.432494331;56
159.381882086;57
162.127868481;58
164.995555556;59
167.756870748;60
170.414240363;61
173.090340136;62
175.702947846;63
178.465555556;64
181.310907029;65
183.989024943;66
187.634308390;67
190.457732426;68
193.212721088;69
195.825442177;70
198.597188209;71
201.346961451;72
204.044058957;73
206.712811791;74
209.463560091;75
212.273582766;76
215.215691610;77
218.022040816;78
220.825226757;79
223.626938776;80
227.081065760;81
230.170113379;82
234.263197279;83
242.060000000;83.999
