start;measure
0.705079365;0.917
1.245147392;1
4.829501134;2
9.163673469;3
13.603265306;4
18.330226757;5
22.082675737;6
25.898458050;7
30.166984127;8
34.751564626;9
39.208616780;10
44.080634921;11
47.776190476;12
52.200090703;13
56.917959184;14
60.851496599;15
65.186575964;16
69.928140590;17
72.766099773;18
75.488526077;19
78.110294785;20
80.371292517;21
82.808494064;22
86.928684807;23
91.371859410;24
95.641587302;25
99.852018141;26
104.948730159;27
110.000430839;28
114.714126984;29
119.262267574;30
123.524353741;31
128.574058957;32
133.874058957;33
139.290385488;34
143.677959184;35
148.662485828;36
152.206439909;37
156.236281179;38
160.624444444;39
165.083015873;40
170.049841270;41
174.285918367;42
179.494761905;43
184.320000000;44
187.857120181;44.666
