start;measure
1.775646280;0.833
2.649365079;1
4.993333333;2
7.590680270;3
9.660884354;4
14.396235828;5
16.796485261;6
19.109795918;7
21.656938776;8
23.972517007;9
26.230793651;10
28.552698413;11
31.613469388;12
34.445442177;13
36.781496599;14
38.810136054;15
41.163968254;16
43.590680272;17
45.532380952;18
47.684875283;19
49.676598639;20
51.696575964;21
54.277052154;22
56.352335601;23
58.481995465;24
60.902675737;25
63.101927438;26
65.413129252;27
67.676621315;28
70.359024943;29
76.313356009;30
80.715351474;31
83.157505669;32
85.472335601;33
87.668390023;34
91.967641723;35
96.203832200;36
101.052199546;37
105.166462585;38
109.163854875;39
113.778820862;40
118.964648526;41
122.763945578;42
127.611587302;43
130.208163265;44
132.550158730;45
135.257936508;46
144.673038549;47
152.006931217;47.999
