start;measure
0.258866213;1
2.547233560;2
5.661791383;3
7.812335601;4
10.083673469;5
12.222857143;6
15.269387755;7
20.445396825;8
25.394965986;9
28.414648526;10
31.702607710;11
35.238730159;12
38.703469388;13
42.043990930;14
45.455532880;15
48.976258503;16
52.570408163;17
55.674489796;18
58.912698413;19
62.272766440;20
66.103990930;21
69.502018141;22
73.431904762;23
77.769410430;24
82.502947846;25
85.030476190;26
88.330907029;27
90.743990930;28
94.776122449;29
97.926916100;30
101.125351474;31
104.356780045;32
107.719297052;33
110.808571429;34
114.133650794;35
117.625079365;36
121.490782313;37
124.917845805;38
128.078072562;39
131.814943311;40
135.798208617;41
139.333718821;42
142.888321995;43
147.449319728;44
152.440612245;45
154.516337869;46
156.828072562;47
159.007256236;48
161.135623583;49
163.130204082;50
165.249024943;51
167.419410431;52
169.535668934;53
171.691655329;54
173.656402116;55
175.555374150;56
178.836961451;57
183.124739229;58
189.733854875;59
193.314603175;60
196.816553288;61
200.444875283;62
204.326235828;63
207.823696145;64
211.425011338;65
215.053990930;66
218.678163265;67
222.095668934;68
225.468022676;69
229.416326531;70
233.344965986;71
236.787120181;72
240.297346939;73
244.205714286;74
249.140884354;75
254.319637188;76
259.543764172;77
262.004648526;78
265.514603175;79
267.856967120;80
270.340000000;81
275.223990930;82
282.836961451;82.999
